"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Western Buffer","WM1","1991-04-12","1","Middle Water","2.5","0.001","2.4","0.07","0.61","0.58","0.04","20.9","3","0.5","1","32.6","2.2","8.1","0.023","0.005","0.027","270","260","6.9","86","1.9","<0.005","0.7"
"Western Buffer","WM1","1991-04-12","1","Bottom Water","11","0.001","7.2","0.06","0.58","0.46","0.14","20","18","0.86","1","33.4","1.2","8.1","0.029","0.01","0.11","100","90","6.9","84","1.6","0.017","0.8"
"Western Buffer","WM1","1991-05-03","1","Surface Water","1","0.007","2.5","0.04","1.17","1.1","0.19","23","2.5","0.52","3","32.9","0.8","8.2","0.019","0.006","0.059","190","150","6.2","82","0.5","0.121","0.9"
"Western Buffer","WM1","1991-05-03","1","Middle Water","2.5","0.005","2.8","0.06","0.91","0.88","0.13","22.8","6","0.43","3","33.3","0.4","8.2","0.015","0.004","0.025","510","460","6.1","80","1.1","0.096","1"
"Western Buffer","WM1","1991-05-03","1","Bottom Water","1","0.004","7.6","0.04","1.24","1.2","0.12","22.8","10","0.42","3","33.5","0.9","8.2","0.007","0.004","0.034","150","130","6.1","80","0.8","0.082","0.6"
"Western Buffer","WM1","1991-06-06","1","Surface Water","3","0.013","1.7","0.37","0.15","0.1","0.13","27.3","5.5","0.07","1.8","28.5","8.1","8.6","0.005","0.003","0.05","29","20","8.1","120","6.7","0.075","2.1"
"Western Buffer","WM1","1991-06-06","1","Middle Water","0.5","0.003","1.5","0.13","0.22","0.19","0.09","23.1","1","0.57","1.8","33.4","<0.2","8.2","0.01","0.013","0.015","350","280","4","56","0.8","0.057","1"
"Western Buffer","WM1","1991-06-06","1","Bottom Water","1","0.002","2","0.08","0.27","0.25","0.06","22.4","4","0.75","1.8","33.9","0.2","8.2","0.01","0.015","0.009","23","23","4.1","56","0.5","0.036","0.7"
"Western Buffer","WM1","1991-07-08","1","Surface Water","2","0.044","2.9","0.19","0.66","0.19","0.65","26.4","4","0.41","2.4","19.9","18","8.8","0.009","0.045","0.425","90","80","7.9","118","26","0.182","3.3"
"Western Buffer","WM1","1991-07-08","1","Middle Water","1","0.004","3.5","0.1","0.39","0.1","0.35","22.1","4.5","1.06","2.4","32.5","2.8","8.3","0.021","0.065","0.224","800","700","3.5","49","0.8","0.063","1.2"
"Western Buffer","WM1","1991-07-08","1","Bottom Water","1.5","0.005","3.8","0.11","0.21","0.11","0.18","20.9","4.5","0.94","2.4","34","1.5","8.3","0.019","0.044","0.053","3300","1600","4","54","0.5","0.081","0.7"
"Western Buffer","WM1","1991-08-08","1","Surface Water","0.5","0.015","2","0.04","0.82","0.61","0.34","25.8","3","0.29","2","24.2","5.8","8.4","0.013","0.024","0.189","200","200","8.4","122","5.6","0.128","1.8"
"Western Buffer","WM1","1991-08-08","1","Middle Water","1","0.007","3.8","0.06","0.78","0.59","0.32","22.6","5.5","0.49","2","30.7","4.2","8.2","0.018","0.032","0.159","170","120","4.2","58","1.1","0.127","0.7"
"Western Buffer","WM1","1991-08-08","1","Bottom Water","0.5","0.006","3.5","0.07","0.55","0.4","0.3","19.7","4","0.68","2","33.9","4","8.1","0.018","0.034","0.111","700","600","3.7","36","0.3","0.155","0.6"
"Western Buffer","WM1","1991-09-16","1","Surface Water","1","0.003","1.4","0.12","0.54","0.32","0.28","24.4","2","1.6","3.4","30.7","1.8","8","0.039","0.07","0.145","520","370","4.8","68","<0.2","0.068","0.7"
"Western Buffer","WM1","1991-09-16","1","Middle Water","4","0.002","1.3","0.13","0.42","0.19","0.27","24.4","5.5","1.6","3.4","30.9","2.5","8","0.04","0.081","0.15","120","120","4.5","64","<0.2","0.034","0.4"
"Western Buffer","WM1","1991-09-16","1","Bottom Water","4","0.003","2.2","0.08","0.43","0.24","0.25","24.2","6","1.5","3.4","32.7","<0.2","8","0.031","0.066","0.121","80","50","4.3","61","0.8","0.064","0.3"
"Western Buffer","WM1","1991-10-10","1","Surface Water","1","0.005","2.4","0.15","0.43","0.32","0.18","24.8","5","1.14","1.4","32.9","<0.2","8.2","0.023","0.057","0.053","290","250","8.7","126","0.5","0.074","0.6"
"Western Buffer","WM1","1991-10-10","1","Middle Water","1","0.003","2.8","0.18","0.71","0.62","0.14","24.8","4.5","1.18","1.4","32.9","0.4","8.2","0.022","0.063","0.027","220","140","7.8","112","<0.2","0.05","0.6"
"Western Buffer","WM1","1991-10-10","1","Bottom Water","1","0.003","3.5","0.12","0.62","0.52","0.14","24.5","8","1.12","1.4","33","<0.2","8.2","0.022","0.064","0.036","300","160","9.7","140","1.3","0.04","0.6"
"Western Buffer","WM1","1991-11-18","1","Surface Water","1","0.001","6.1","0.14","0.51","0.42","0.26","22.1","10","1.06","1","32.4","1.3","6.5","0.033","0.032","0.059","1100","900","7.7","99","0.4","0.167","1"
"Western Buffer","WM1","1991-11-18","1","Middle Water","1","0.002","3.8","0.16","0.43","0.35","0.13","22","6","0.9","1","32.5","1.8","8.1","0.019","0.031","0.051","270","220","7.1","91","0.4","0.052","0.8"
"Western Buffer","WM1","1991-11-18","1","Bottom Water","1","0.002","4.3","0.11","0.36","0.27","0.13","21.9","8","0.88","1","32.5","1.1","8.2","0.018","0.03","0.055","62","55","7.4","94","0.7","0.048","0.8"
"Western Buffer","WM1","1991-12-13","1","Surface Water","1","N/A","6.8","0.11","0.75","0.29","0.56","N/A","8","1.5","1","N/A","0.5","7.9","0.051","0.126","0.337","130","90","N/A","N/A","0.3","0.1","0.9"
"Western Buffer","WM1","1991-12-13","1","Middle Water","2","N/A","10","0.24","0.62","0.23","0.48","N/A","13","1.4","1","N/A","0.7","7.9","0.04","0.06","0.331","1800","1400","N/A","N/A","0.3","0.093","N/A"
"Western Buffer","WM1","1991-12-13","1","Bottom Water","1.5","N/A","11","0.22","0.59","0.19","0.44","N/A","12","1.3","1","N/A","0.5","7.9","0.035","0.071","0.329","2600","2300","N/A","N/A","0.3","0.04","N/A"
"Western Buffer","WM1","1992-01-10","1","Surface Water","0.5","0.003","3.5","0.12","0.25","0.18","0.14","17.2","2.5","0.7","1.8","28.5","5.3","8.2","0.014","0.013","0.052","5300","4600","12.5","143","0.3","0.076","0.8"
"Western Buffer","WM1","1992-01-10","1","Middle Water","1","0.003","4.5","0.09","0.24","0.17","0.13","17.5","4.5","0.7","1.8","32","4.9","8.3","0.014","0.012","0.054","4600","4300","8.4","97","0.5","0.064","0.9"
"Western Buffer","WM1","1992-01-10","1","Bottom Water","0.5","0.004","5.3","0.12","0.29","0.23","0.13","17.5","4.5","0.64","1.8","32.1","2.1","8.4","0.013","0.012","0.052","1700","900","8.1","93","0.5","0.066","1.1"
"Western Buffer","WM1","1992-02-24","1","Surface Water","1","0.001","4.5","0.09","0.37","0.28","0.15","15.2","5.5","0.86","1.8","32.1","<0.2","7.9","0.007","0.026","0.064","1500","1400","7.3","88","0.3","0.06","1.1"
"Western Buffer","WM1","1992-02-24","1","Middle Water","1","0.001","4.9","0.1","0.38","0.27","0.16","15.1","6","0.84","1.8","32.1","<0.2","8","0.003","0.026","0.079","1000","800","7.4","90","0.8","0.055","1.2"
"Western Buffer","WM1","1992-02-24","1","Bottom Water","0.5","0.001","3.4","0.09","0.35","0.26","0.13","15","4.5","0.83","1.8","32.1","<0.2","8","0.003","0.019","0.071","320","290","7.2","87","0.5","0.044","1"
"Western Buffer","WM1","1992-03-16","1","Surface Water","1","0.005","4.9","0.17","0.61","0.5","0.27","17.9","5.5","0.76","1.5","31.9","1.3","8","0.034","0.028","0.081","250","180","7.3","93","<0.2","0.162","1.6"
"Western Buffer","WM1","1992-03-16","1","Middle Water","1.5","0.004","3.7","0.11","0.61","0.5","0.25","17.3","4.5","0.65","1.5","32.2","0.9","8","0.025","0.034","0.073","800","700","7.2","91","0.3","0.142","0.9"
"Western Buffer","WM1","1992-03-16","1","Bottom Water","1","0.003","2.8","0.17","0.48","0.4","0.19","17.1","3.5","0.64","1.5","32.6","0.2","8.1","0.017","0.02","0.061","350","300","7.3","91","0.5","0.112","0.7"
"Western Buffer","WM1","1992-04-10","1","Surface Water","0.5","0.005","2.9","0.11","0.79","0.64","0.32","19.3","2","1.45","2.4","29.8","0.3","8","0.039","0.012","0.142","7200","6400","6.4","85","0.3","0.163","0.8"
"Western Buffer","WM1","1992-04-10","1","Middle Water","1","0.002","2.3","0.14","0.5","0.46","0.1","19.3","2","0.67","2.4","32.4","<0.2","8","0.013","0.006","0.031","200","150","6.7","88","0.3","0.067","0.5"
"Western Buffer","WM1","1992-04-10","1","Bottom Water","0.5","0.002","4.3","0.17","0.41","0.37","0.1","19.3","5","0.63","2.4","32.5","0.3","8","0.01","0.007","0.034","63","48","6.5","86","0.8","0.055","0.4"
"Western Buffer","WM1","1992-05-11","1","Surface Water","1","0.006","4","0.07","0.46","0.38","0.22","22.9","3","0.79","2.4","29.3","0.6","8.1","0.022","0.017","0.067","170","150","5.4","76","0.5","0.135","0.6"
"Western Buffer","WM1","1992-05-11","1","Middle Water","1","0.006","3.4","0.09","0.4","0.33","0.22","22.9","3","0.79","2.4","29.6","0.6","8","0.036","0.016","0.057","460","310","5.3","75","0.5","0.146","0.4"
"Western Buffer","WM1","1992-05-11","1","Bottom Water","1","0.005","4.6","0.07","0.3","0.25","0.15","22.8","2.5","0.6","2.4","30.8","1.1","8.1","0.014","0.017","0.034","360","230","5.1","71","<0.2","0.094","0.4"
"Western Buffer","WM1","1992-06-12","1","Surface Water","1","0.004","5.6","0.08","0.75","0.63","0.23","25.6","5","0.85","1.2","29.5","<0.2","7.9","0.031","0.015","0.107","1400","700","6","87","1.6","0.112","1"
"Western Buffer","WM1","1992-06-12","1","Middle Water","1","0.003","5.8","0.07","0.63","0.56","0.14","25.5","5.5","0.63","1.2","30","1.5","8.1","0.018","0.014","0.059","660","380","6.2","89","<0.2","0.062","0.7"
"Western Buffer","WM1","1992-06-12","1","Bottom Water","0.5","0.003","5.1","0.08","0.63","0.54","0.14","25.5","4","0.59","1.2","31.1","0.6","8.1","0.016","0.019","0.066","1100","1000","6","88","0.5","0.051","0.8"
"Western Buffer","WM1","1992-07-24","1","Surface Water","0.5","0.001","3.7","0.03","0.69","0.57","0.18","26.2","3.5","1.76","1.5","28.7","1","7.7","0.019","0.019","0.102","17","16","6.1","90","0.5","0.06","1.5"
"Western Buffer","WM1","1992-07-24","1","Middle Water","1","0.002","4.9","0.09","0.61","0.5","0.18","25.6","5.5","1.38","1.5","29.6","1.9","7.7","0.025","0.027","0.081","180","110","5.7","83","<0.2","0.072","1"
"Western Buffer","WM1","1992-07-24","1","Bottom Water","1.5","0.001","6.4","0.09","0.52","0.49","0.06","25.2","8.5","0.95","1.5","33.7","2.2","7.8","0.013","0.013","0.02","410","310","5.7","82","<0.2","0.027","1"
"Western Buffer","WM1","1992-08-26","1","Surface Water","1","0.007","5.2","0.08","0.41","0.38","0.18","28.2","4","0.8","1.1","31.2","0.4","7.9","0.028","0.015","0.017","150","130","4.4","66","1.1","0.152","1"
"Western Buffer","WM1","1992-08-26","1","Middle Water","1","0.008","5.5","0.1","0.38","0.35","0.21","28","3","0.78","1.1","31.2","2.8","7.9","0.026","0.016","0.015","230","180","4.3","65","<0.2","0.181","0.9"
"Western Buffer","WM1","1992-08-26","1","Bottom Water","6","0.005","7.1","0.07","0.39","0.35","0.16","27.9","11","0.78","1.1","31.5","1.5","8","0.04","0.022","0.021","330","210","4.6","69","<0.2","0.115","0.8"
"Western Buffer","WM1","1992-09-18","1","Surface Water","3.5","0.003","2.2","0.4","0.22","0.1","0.2","23.1","4.5","0.44","2.3","30.7","3.8","8","0.02","0.023","0.099","700","700","8.1","112","1.1","0.074","1.4"
"Western Buffer","WM1","1992-09-18","1","Middle Water","1","0.004","2.4","0.21","0.57","0.43","0.23","22.6","1.5","0.49","2.3","31","4.5","8","0.023","0.025","0.111","2700","2000","9.5","131","<0.2","0.094","1.2"
"Western Buffer","WM1","1992-09-18","1","Bottom Water","6","0.003","3","0.31","0.35","0.23","0.23","22.2","7","0.56","2.3","32.8","0.8","7.9","0.024","0.024","0.093","2100","1800","8.5","115","1.1","0.11","0.9"
"Western Buffer","WM1","1992-10-16","1","Surface Water","1","0.002","4.6","0.09","0.63","0.52","0.14","26.9","6.5","0.97","1.5","33.1","0.6","8","0.024","0.056","0.051","1800","1400","5.4","80","0.5","0.03","0.7"
"Western Buffer","WM1","1992-10-16","1","Middle Water","1","0.001","4.5","0.14","0.62","0.46","0.18","26.8","8","0.93","1.5","33.1","1","8","0.022","0.073","0.083","4000","3700","5.4","81","0.5","0.025","0.5"
"Western Buffer","WM1","1992-10-16","1","Bottom Water","0.5","0.002","5.7","0.11","0.64","0.52","0.15","26.8","6.5","0.96","1.5","33.1","0.7","8","0.022","0.058","0.058","3000","2100","5.4","80","0.7","0.036","0.4"
"Western Buffer","WM1","1992-11-09","1","Surface Water","2","0.001","5.2","0.18","0.58","0.42","0.17","22.6","8","1.4","1.5","33.1","1.6","8.1","0.034","0.013","0.143","540","280","7.1","99","0.2","0.013","0.8"
"Western Buffer","WM1","1992-11-09","1","Middle Water","2.5","0.001","5","0.25","0.55","0.4","0.16","22.6","8","1.35","1.5","33.1","1","8.1","0.03","0.017","0.134","430","360","7.1","99","0.2","0.01","0.6"
"Western Buffer","WM1","1992-11-09","1","Bottom Water","1.5","0.001","5","0.12","0.6","0.45","0.17","22.6","7.5","1.36","1.5","33.2","0.7","8.1","0.034","0.015","0.134","520","320","7.1","99","0.2","0.025","0.7"
"Western Buffer","WM1","1992-12-04","1","Surface Water","1","0.006","3.5","0.21","0.62","0.58","0.23","20.4","3.5","0.81","1.8","33","<0.2","8","0.034","0.007","0.029","22","21","5.3","71","1.1","0.198","0.5"
"Western Buffer","WM1","1992-12-04","1","Middle Water","1.5","0.009","3.1","0.24","0.65","0.58","0.36","20.3","1.5","0.9","1.8","32.1","<0.2","8","0.056","0.019","0.051","160","130","7.6","102","1.3","0.289","0.6"
"Western Buffer","WM1","1992-12-04","1","Bottom Water","0.5","0.007","3.4","0.2","0.54","0.48","0.27","20.4","1","0.77","1.8","30.7","0.6","8","0.02","0.032","0.026","130","120","8.8","111","0.9","0.214","0.8"
"Western Buffer","WM1","1993-01-11","1","Surface Water","1.5","0.007","6.4","0.21","1.22","1.07","0.39","19.4","7.5","0.94","1.2","32.7","1.2","8","0.147","0.002","0.149","340","240","6.9","90","0.4","0.241","0.4"
"Western Buffer","WM1","1993-01-11","1","Middle Water","1.5","0.004","8.7","0.1","0.92","0.78","0.27","19.3","11","0.82","1.2","32.8","<0.2","8.1","0.043","0.01","0.134","1200","1000","7.4","98","1.2","0.13","0.2"
"Western Buffer","WM1","1993-01-11","1","Bottom Water","2.5","0.01","9","0.11","1.23","1.1","0.29","19.2","12","0.87","1.2","32.9","0.9","8.4","0.041","0.002","0.13","3700","2900","9.5","125","0.2","0.161","0.4"
"Western Buffer","WM1","1993-02-12","1","Surface Water","4.5","0.002","2.6","0.07","0.82","0.78","0.09","17.7","2","0.29","2.5","33.7","<0.2","8.1","0.074","0.008","0.032","110","85","7.2","81","0.4","0.052","0.5"
"Western Buffer","WM1","1993-02-12","1","Middle Water","<0.5","0.002","3.6","0.09","0.73","0.7","0.08","17.7","2.5","0.2","2.5","33.6","0.3","8.2","0.074","0.008","0.017","150","130","7.1","81","<0.2","0.054","0.5"
"Western Buffer","WM1","1993-02-12","1","Bottom Water","<0.5","0.004","2.9","0.1","0.67","0.65","0.12","17.7","2","0.26","2.5","33.8","<0.2","8.2","0.069","0.009","0.015","48","32","7.1","81","0.4","0.094","0.5"
"Western Buffer","WM1","1993-03-05","1","Surface Water","1","0.004","2.7","0.07","0.52","0.49","0.11","17.6","3.5","0.51","1.5","33.6","<0.2","8.3","0.02","0.01","0.023","18","14","8.4","96","0.4","0.079","0.9"
"Western Buffer","WM1","1993-03-05","1","Middle Water","1","0.003","3.3","0.09","0.49","0.46","0.1","17.1","2","0.51","1.5","33.7","<0.2","8.3","0.028","0.01","0.023","12","9","8.5","97","0.3","0.071","0.5"
"Western Buffer","WM1","1993-03-05","1","Bottom Water","1","0.004","4","0.11","0.53","0.48","0.13","17.4","3","0.59","1.5","33.7","<0.2","8.3","0.015","0.017","0.028","10","8","8.6","98","<0.2","0.082","0.5"
"Western Buffer","WM1","1993-04-14","1","Surface Water","0.5","0.004","2.2","0.04","0.42","0.31","0.21","20.2","1.5","0.6","2","33.5","<0.2","8.1","0.022","0.103","<0.002","12","11","7.1","96","0.8","0.105","0.5"
"Western Buffer","WM1","1993-04-14","1","Middle Water","<0.5","0.004","2.5","0.03","0.38","0.33","0.15","19.6","2","0.68","2","33.6","<0.2","8.1","0.012","0.046","0.003","34","34","7.2","95","0.9","0.1","0.4"
"Western Buffer","WM1","1993-04-14","1","Bottom Water","1","0.003","2.6","0.04","0.49","0.37","0.2","19.4","2.5","0.74","2","33.7","0.4","8.1","0.026","<0.002","0.12","180","150","7.1","94","0.4","0.078","0.7"
"Western Buffer","WM1","1993-05-21","1","Surface Water","1","0.007","3.4","0.04","0.57","0.43","0.25","26.4","2","0.5","1.5","26.7","<0.2","8.2","0.03","0.041","0.101","63","27","7.7","108","0.9","0.109","1.9"
"Western Buffer","WM1","1993-05-21","1","Middle Water","1","0.005","3.4","0.05","0.42","0.34","0.16","25.8","2","0.26","1.5","33.5","<0.2","8.1","0.021","0.032","0.05","44","33","5.4","75","1.3","0.076","1.1"
"Western Buffer","WM1","1993-05-21","1","Bottom Water","1","0.003","7.3","0.04","0.36","0.34","0.07","25.7","2.5","0.31","1.5","33.8","<0.2","8.1","0.018","0.01","0.009","23","19","5.3","73","0.2","0.054","0.5"
"Western Buffer","WM1","1993-06-22","1","Surface Water","1","0.016","3","0.06","0.48","0.19","0.44","26.3","3.5","1.9","2","25.1","1.9","8.4","0.03","0.035","0.259","8","8","8.1","113","<0.2","0.144","2.8"
"Western Buffer","WM1","1993-06-22","1","Middle Water","1.5","0.003","6.2","0.05","0.32","0.22","0.15","23.1","5.5","0.72","2","34.2","0.8","8.2","0.026","0.009","0.088","100","90","5.5","72","<0.2","0.056","0.6"
"Western Buffer","WM1","1993-06-22","1","Bottom Water","1","0.002","9.8","0.11","0.26","0.17","0.13","23.1","7.5","0.83","2","34.4","<0.2","8.2","0.067","0.007","0.083","37","31","4.7","62","1.1","0.035","0.4"
"Western Buffer","WM1","1993-07-06","1","Surface Water","1","0.024","5.2","0.04","0.72","0.37","0.49","27.6","3","3.33","2","22.1","2.6","8.5","0.018","0.039","0.311","11","10","8.2","118","2.8","0.143","1.7"
"Western Buffer","WM1","1993-07-06","1","Middle Water","1.5","0.005","5.4","0.04","0.43","0.33","0.15","24.7","5","0.88","2","33.1","<0.2","8.4","0.01","<0.002","0.099","43","32","5.5","76","0.5","0.052","0.3"
"Western Buffer","WM1","1993-07-06","1","Bottom Water","1.5","0.006","6.1","0.04","0.42","0.31","0.17","24.5","5.5","0.75","2","33.8","0.2","8.4","0.007","0.008","0.097","5","4","5.5","74","0.4","0.063","0.3"
"Western Buffer","WM1","1993-08-25","1","Surface Water","<0.5","0.004","8.1","0.05","0.5","0.15","0.42","27.7","2.5","2.57","1.6","26.6","0.7","8","0.037","0.049","0.304","490","380","N/A","N/A","0.4","0.071","0.4"
"Western Buffer","WM1","1993-08-25","1","Middle Water","0.5","0.007","3","0.05","0.39","0.18","0.26","27.1","2.5","1.61","1.6","30.9","0.3","8.5","0.025","0.026","0.181","450","330","N/A","N/A","0.4","0.048","0.3"
"Western Buffer","WM1","1993-08-25","1","Bottom Water","1.5","0.006","5.2","0.05","0.26","0.18","0.12","26.7","10","0.89","1.6","31.8","0.7","8.5","0.023","0.005","0.073","160","100","N/A","N/A","0.3","0.041","0.2"
"Western Buffer","WM1","1993-09-13","1","Surface Water","0.5","0.009","3","0.04","0.46","0.31","0.3","28.2","3.5","1.12","1.5","30.8","0.2","8","0.038","0.019","0.131","80","60","5.6","85","1.1","0.149","0.3"
"Western Buffer","WM1","1993-09-13","1","Middle Water","1","0.013","4.5","0.04","0.41","0.28","0.27","27.7","3.5","0.95","1.5","32.9","<0.2","8.2","0.031","0.016","0.11","190","150","5.5","85","1.2","0.145","0.3"
"Western Buffer","WM1","1993-09-13","1","Bottom Water","1","0.005","4.3","0.03","0.26","0.21","0.12","26.6","3.5","0.8","1.5","33.7","0.4","8.2","0.026","0.002","0.051","10","5","4.5","69","0.9","0.07","<0.1"
"Western Buffer","WM1","1993-10-11","1","Surface Water","3.7","0.002","3.1","0.05","0.4","0.34","0.12","26.5","17","0.98","1.5","32.5","<0.2","7.8","0.026","0.03","0.029","380","250","6.5","97","1.4","0.061","0.5"
"Western Buffer","WM1","1993-10-11","1","Middle Water","0.6","0.005","3.2","0.04","0.27","0.21","0.12","26.4","4.2","0.9","1.5","32.5","0.7","8.2","0.016","0.033","0.023","180","100","6.3","95","0.6","0.059","0.4"
"Western Buffer","WM1","1993-10-11","1","Bottom Water","0.6","0.004","5.2","0.06","0.21","0.15","0.11","26.4","4.8","0.92","1.5","32.5","0.2","8.3","0.018","0.031","0.029","50","40","6.3","95","0.9","0.046","0.3"
"Western Buffer","WM1","1993-11-08","1","Surface Water","0.7","0.006","3","0.07","0.73","0.51","0.35","24","4.8","1.14","2.2","32.1","0.4","8.1","0.04","0.045","0.178","4500","2500","6.5","94","0.5","0.131","0.5"
"Western Buffer","WM1","1993-11-08","1","Middle Water","0.8","0.005","4.4","0.07","0.64","0.41","0.32","23.9","6.4","0.9","2.2","32.4","0.8","8.2","0.033","0.049","0.178","1500","1500","6.6","94","0.3","0.089","0.3"
