"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Junk Bay","JM4","1992-11-12","1","Surface Water","3","0.006","3.8","0.08","0.76","0.62","0.32","21.4","3.5","1.29","1.5","32.9","<0.2","8","0.058","0.021","0.115","350","240","6.1","82","0.2","0.184","0.5"
"Junk Bay","JM4","1992-11-12","1","Middle Water","11","0.005","13","0.08","0.63","0.59","0.19","21.4","14","1.34","1.5","33","0.3","8","0.044","0.011","0.033","650","420","6.3","85","<0.2","0.143","0.6"
"Junk Bay","JM4","1992-11-12","1","Bottom Water","29","0.001","19","0.12","0.68","0.58","0.1","21.2","30","1.53","1.5","33","<0.2","8","0.027","0.003","0.092","800","600","6.2","84","0.2","<0.005","0.2"
"Junk Bay","JM4","1992-12-02","1","Surface Water","1","0.012","3.2","0.22","0.8","0.68","0.52","20.2","2.5","0.83","1.7","32.9","<0.2","8","0.052","0.048","0.068","2700","1900","7.7","102","1.2","0.399","1.1"
"Junk Bay","JM4","1992-12-02","1","Middle Water","1","0.011","3","0.23","0.81","0.67","0.51","20.2","3.5","0.77","1.7","32.9","4.4","8","0.041","0.066","0.078","2900","2100","7.9","106","<0.2","0.366","1.2"
"Junk Bay","JM4","1992-12-02","1","Bottom Water","1.5","0.01","3.1","0.23","0.86","0.66","0.52","20.1","5","0.71","1.7","33","<0.2","8","0.039","0.074","0.125","2000","1400","8.5","114","0.8","0.32","1.2"
"Junk Bay","JM4","1993-01-18","1","Surface Water","1","0.004","4.2","0.17","0.54","0.49","0.15","17.1","4","0.61","1.8","33.3","2.1","8.2","0.01","0.016","0.029","620","460","N/A","N/A","0.7","0.1","0.5"
"Junk Bay","JM4","1993-01-18","1","Middle Water","1","0.003","4.3","0.18","0.74","0.69","0.13","17.1","4","0.6","1.8","33.3","0.6","8.2","0.015","0.016","0.029","500","340","N/A","N/A","0.5","0.087","N/A"
"Junk Bay","JM4","1993-01-18","1","Bottom Water","0.5","0.004","4.2","0.2","0.68","0.63","0.16","17.1","4","0.83","1.8","33.4","0.6","8.2","0.013","0.015","0.031","550","400","N/A","N/A","0.4","0.111","0.3"
"Junk Bay","JM4","1993-02-10","1","Surface Water","2","0.005","8.1","0.16","0.91","0.86","0.19","16.8","8.5","0.24","0.8","33.6","<0.2","8.2","0.089","0.017","0.031","900","700","7.6","86","0.4","0.14","0.6"
"Junk Bay","JM4","1993-02-10","1","Middle Water","1","0.005","9.6","0.14","0.94","0.89","0.18","16.9","12","0.31","0.8","33.7","0.2","8.2","0.083","0.018","0.03","1600","1100","8","91","0.2","0.135","0.7"
"Junk Bay","JM4","1993-02-10","1","Bottom Water","2","0.004","9.3","0.12","0.85","0.82","0.14","16.9","12","0.33","0.8","33.8","<0.2","8.2","0.078","0.009","0.022","1700","1500","8.2","93","0.4","0.109","0.6"
"Junk Bay","JM4","1993-03-08","1","Surface Water","1","0.007","2.7","0.11","0.55","0.45","0.28","17.2","2.5","1.18","1.4","33.4","<0.2","8.2","0.038","0.067","0.034","600","300","6.9","78","0.4","0.177","0.7"
"Junk Bay","JM4","1993-03-08","1","Middle Water","1.5","0.009","3.4","0.13","0.59","0.45","0.38","17.2","2","0.64","1.4","33.4","<0.2","8.2","0.039","0.097","0.041","1300","1100","7.1","81","0.6","0.241","0.6"
"Junk Bay","JM4","1993-03-08","1","Bottom Water","1","0.007","3.1","0.11","0.56","0.45","0.31","17","2.5","0.74","1.4","33.4","<0.2","8.2","0.046","0.072","0.036","1100","800","7.7","87","0.4","0.198","0.6"
"Junk Bay","JM4","1993-04-02","1","Surface Water","<0.5","0.003","3.1","0.08","0.72","0.36","0.44","19.3","1","0.73","2","33.4","<0.2","8.1","0.057","<0.002","0.357","2100","1700","5.6","74","0.2","0.085","0.8"
"Junk Bay","JM4","1993-04-02","1","Middle Water","0.5","0.001","2.3","0.1","0.58","0.23","0.39","19.1","2","1.07","2","33.5","<0.2","8.1","0.039","0.006","0.341","1800","1500","6.3","82","0.3","0.044","0.6"
"Junk Bay","JM4","1993-04-02","1","Bottom Water","0.5","0.003","3","0.07","0.7","0.41","0.36","19","3","0.92","2","33.6","<0.2","8.1","0.041","0.051","0.241","230","170","6.1","82","0.3","0.072","0.6"
"Junk Bay","JM4","1993-05-03","1","Surface Water","2.5","0.001","6.9","0.1","0.94","0.5","0.47","21.7","8.5","0.73","1.5","33.3","<0.2","7.6","0.043","0.114","0.321","680","680","5.4","69","0.4","0.032","0.9"
"Junk Bay","JM4","1993-05-03","1","Middle Water","1","0.001","8.2","0.07","0.76","0.4","0.39","21.5","7","0.67","1.5","33.5","<0.2","8","0.053","0.108","0.253","680","680","5.1","66","0.3","0.025","0.7"
"Junk Bay","JM4","1993-05-03","1","Bottom Water","1.5","0.001","13.6","0.08","0.8","0.51","0.32","21.5","8","0.69","1.5","33.5","<0.2","8.1","0.039","0.103","0.19","680","680","5.1","65","0.5","0.025","0.7"
"Junk Bay","JM4","1993-06-09","1","Surface Water","0.5","0.001","0.9","0.21","0.44","0.08","0.38","24","1.5","0.55","2.4","32.5","0.4","8","0.039","0.121","0.235","3300","2800","5","72","0.3","0.019","2.3"
"Junk Bay","JM4","1993-06-09","1","Middle Water","0.5","0.001","0.9","0.09","0.74","0.43","0.33","23.2","1.5","0.66","2.4","33.3","0.3","8","0.043","0.03","0.284","3700","2600","5.1","72","0.2","0.011","3.3"
"Junk Bay","JM4","1993-06-09","1","Bottom Water","0.5","0.001","0.6","0.07","0.56","0.35","0.23","22.4","2","0.48","2.4","27.4","0.2","8","0.031","0.056","0.154","3900","2200","5.3","74","0.2","0.023","2.5"
"Junk Bay","JM4","1993-07-12","1","Surface Water","1","0.027","4.1","0.06","0.69","0.44","0.47","27.9","3","1.03","2.2","26.4","1.1","8.4","0.02","0.079","0.175","60","50","7.2","104","1.3","0.219","5.7"
"Junk Bay","JM4","1993-07-12","1","Middle Water","0.5","0.007","5.6","0.07","0.78","0.3","0.63","25.4","3","0.97","2.2","31.4","0.6","8","0.029","0.164","0.313","900","600","4.1","56","0.4","0.153","3.9"
"Junk Bay","JM4","1993-07-12","1","Bottom Water","1.5","0.001","19.6","0.07","0.53","0.29","0.28","23.7","12","1.18","2.2","34","<0.2","8","0.023","<0.002","0.241","1900","1400","2.8","37","0.7","0.032","0.5"
"Junk Bay","JM4","1993-08-09","1","Surface Water","1","0.006","2.6","0.07","0.51","0.29","0.38","23.8","2.5","0.53","1.6","32.4","1.8","8","0.048","0.055","0.162","360","240","6.7","89","0.6","0.161","2.6"
"Junk Bay","JM4","1993-08-09","1","Middle Water","1","0.004","5.8","0.06","0.56","0.34","0.33","22.1","7","0.79","1.6","33.7","1.5","8","0.047","0.045","0.171","3100","2100","5.1","66","0.4","0.112","1.7"
"Junk Bay","JM4","1993-08-09","1","Bottom Water","1.5","0.003","5.8","0.08","0.46","0.24","0.3","21.2","9","1","1.6","34.4","1.8","8","0.054","0.017","0.201","4400","2700","3.8","47","0.4","0.077","1.2"
"Junk Bay","JM4","1993-09-02","1","Surface Water","0.5","0.018","2.2","0.04","0.45","0.38","0.25","27.3","2","0.5","2.5","32","2.2","8.3","0.034","0.006","0.064","50","40","6.1","93","1","0.183","0.8"
"Junk Bay","JM4","1993-09-02","1","Middle Water","0.5","0.002","2.4","0.04","0.19","0.19","0.03","27","2","0.42","2.5","32.2","2","8.3","0.019","<0.002","<0.002","520","420","5.9","89","0.2","0.023","0.9"
"Junk Bay","JM4","1993-09-02","1","Bottom Water","0.5","0.009","4.7","0.04","0.29","0.24","0.15","26.7","3","0.49","2.5","32.3","0.6","8.3","0.029","<0.002","0.052","480","370","5.8","87","0.9","0.095","0.7"
"Junk Bay","JM4","1993-10-04","1","Surface Water","1.3","0.014","4.2","0.06","0.43","0.37","0.26","26.9","7","0.78","1.5","32.3","<0.2","8.2","0.023","0.03","0.029","64","51","5.8","87","0.7","0.199","0.7"
"Junk Bay","JM4","1993-10-04","1","Middle Water","1.2","0.012","4.3","0.11","0.34","0.28","0.22","26.8","7.9","0.79","1.5","32.3","0.2","8.2","0.025","0.031","0.025","90","40","5.7","85","0.7","0.164","0.4"
"Junk Bay","JM4","1993-10-04","1","Bottom Water","1.6","0.015","6.4","0.05","0.32","0.26","0.23","26.8","8.2","0.8","1.5","32.4","0.3","8.2","0.026","0.032","0.024","50","20","6","90","0.6","0.178","0.4"
"Junk Bay","JM4","1993-11-01","1","Surface Water","0.9","0.011","3.3","0.07","0.49","0.41","0.29","24.1","6.3","0.73","1.5","32.6","0.5","8.2","0.035","0.009","0.075","390","300","6.3","91","1.1","0.202","0.5"
"Junk Bay","JM4","1993-11-01","1","Middle Water","1.2","0.012","3.5","0.08","0.5","0.41","0.28","23.9","7.6","0.72","1.5","32.7","0.5","8.2","0.029","0.014","0.076","1200","900","6.6","94","1.1","0.192","0.5"
"Junk Bay","JM4","1993-11-01","1","Bottom Water","1.3","0.008","5","0.07","0.38","0.3","0.2","23.9","9.5","0.68","1.5","32.8","0.6","8.3","0.028","0.009","0.071","1200","1200","6.8","97","1.1","0.117","0.4"
"Junk Bay","JM4","1993-12-01","1","Surface Water","0.8","0.006","2.7","0.05","1.39","1.35","0.17","21.5","4","0.77","2.2","32.6","<0.2","8.1","0.032","0.002","0.041","840","760","6.5","90","1","0.13","0.7"
"Junk Bay","JM4","1993-12-01","1","Middle Water","0.8","0.007","3.6","0.05","0.91","0.87","0.17","21.4","5.3","0.75","2.2","32.7","<0.2","8.2","0.035","0.002","0.038","1300","1200","6.3","87","1","0.125","0.5"
"Junk Bay","JM4","1993-12-01","1","Bottom Water","0.8","0.004","4.5","0.04","1.76","1.71","0.12","21.4","6.2","0.76","2.2","32.8","<0.2","8.3","0.027","0.003","0.043","790","670","6.8","94","0.6","0.074","0.5"
"Junk Bay","JM4","1994-01-03","1","Surface Water","0.8","0.012","3","0.08","1.14","0.95","0.58","18.2","3.9","1.38","2","30.8","1","8.1","0.062","0.025","0.164","1400","1000","4.9","63","0.5","0.387","0.8"
"Junk Bay","JM4","1994-01-03","1","Middle Water","0.7","0.011","3.2","0.09","1.09","0.9","0.56","17.7","4.7","1.53","2","30.9","0.9","8.1","0.06","0.026","0.166","4200","3000","5","63","0.5","0.368","0.7"
"Junk Bay","JM4","1994-01-03","1","Bottom Water","0.6","0.011","3.6","0.11","1.24","1.05","0.52","17.6","3.8","1.38","2","30.9","1","8.1","0.058","0.024","0.161","3200","2300","5.2","65","0.3","0.334","0.7"
"Junk Bay","JM4","1994-01-31","1","Surface Water","0.8","0.006","3.2","0.05","0.39","0.34","0.18","16.7","4.6","0.68","1.5","31.8","0.4","8.3","0.028","0.007","0.046","1700","1500","7.7","97","0.6","0.13","1.1"
"Junk Bay","JM4","1994-01-31","1","Middle Water","0.9","0.009","3.7","0.04","0.39","0.34","0.24","16.6","4.6","0.7","1.5","31.9","<0.2","8.3","0.025","0.011","0.042","1400","1200","7.4","92","0.6","0.191","0.5"
"Junk Bay","JM4","1994-01-31","1","Bottom Water","1.1","0.006","5.5","0.05","0.47","0.42","0.18","16.5","7.5","0.71","1.5","31.9","0.2","8.3","0.028","0.006","0.045","3200","2400","7.5","93","0.6","0.128","0.5"
"Junk Bay","JM4","1994-03-02","1","Surface Water","0.7","0.006","3.8","0.05","0.67","0.6","0.19","17","7.6","0.65","1.5","32.9","<0.2","8.3","0.024","0.011","0.059","1600","1400","7.4","93","0.5","0.119","0.3"
"Junk Bay","JM4","1994-03-02","1","Middle Water","0.8","0.005","3.5","0.04","0.66","0.59","0.17","17.1","7","0.63","1.5","33.1","<0.2","8.3","0.025","0.012","0.059","500","500","6.8","87","0.5","0.102","0.4"
"Junk Bay","JM4","1994-03-02","1","Bottom Water","0.8","0.006","6.9","0.03","0.61","0.54","0.17","17.2","7.3","0.64","1.5","33.2","<0.2","8.4","0.022","0.011","0.059","900","800","7","89","0.8","0.095","0.4"
"Junk Bay","JM4","1994-03-31","1","Surface Water","0.8","0.004","3.4","0.06","0.49","0.46","0.16","18.6","4","0.52","1.6","33.4","0.2","8.1","0.026","0.009","0.023","N/A","N/A","5.5","72","0.6","0.129","0.5"
"Junk Bay","JM4","1994-03-31","1","Middle Water","0.8","0.004","4.3","0.05","0.47","0.44","0.15","18.6","4.9","0.51","1.6","33.5","0.8","8.1","0.024","0.009","0.022","N/A","N/A","6.1","80","0.2","0.121","0.5"
"Junk Bay","JM4","1994-03-31","1","Bottom Water","1.3","0.002","5.2","0.05","0.27","0.25","0.09","18.6","11","0.52","1.6","33.5","<0.2","8.1","0.017","0.006","0.015","N/A","N/A","6.1","80","0.9","0.065","0.4"
"Junk Bay","JM4","1994-05-02","1","Surface Water","0.8","0.008","2.4","0.06","0.43","0.36","0.24","24.8","3.4","0.6","2.7","32.7","0.7","8.1","0.032","0.011","0.062","42","28","4.5","66","1.8","0.162","0.7"
"Junk Bay","JM4","1994-05-02","1","Middle Water","0.9","0.009","2.7","0.06","0.42","0.35","0.25","23.8","3","0.61","2.7","33.7","0.5","8.1","0.036","0.013","0.058","90","80","4.8","69","2","0.174","0.8"
"Junk Bay","JM4","1994-05-02","1","Bottom Water","0.6","0.009","4.7","0.06","0.41","0.35","0.23","23.3","3.5","0.58","2.7","34.2","0.5","8.2","0.031","0.011","0.053","180","150","4.7","67","1.1","0.163","0.5"
"Junk Bay","JM4","1994-06-01","1","Surface Water","0.8","0.008","2.6","0.1","0.59","0.54","0.13","26.8","1.8","0.3","2.5","31.9","0.2","8.3","0.009","0.003","0.046","100","10","5.3","79","1.7","0.081","0.7"
"Junk Bay","JM4","1994-06-01","1","Middle Water","<0.5","0.009","2.6","0.1","0.69","0.63","0.15","26.6","1.2","0.61","2.5","31.9","0.4","8.3","0.014","0.005","0.05","170","110","4.8","72","1.5","0.093","0.6"
"Junk Bay","JM4","1994-06-01","1","Bottom Water","1.7","0.01","2.6","0.09","0.66","0.61","0.16","26.6","3.3","0.43","2.5","32.3","0.7","8.3","0.016","0.005","0.047","1300","1100","4.8","72","0.6","0.107","0.4"
"Junk Bay","JM4","1994-07-04","1","Surface Water","2.7","0.015","3.1","0.05","0.4","0.22","0.32","28.3","5.7","0.21","1.5","25.5","1.8","8.3","0.039","0.033","0.147","2900","2100","5.9","87","1.8","0.14","1.6"
"Junk Bay","JM4","1994-07-04","1","Middle Water","0.6","0.013","2.9","0.04","0.44","0.26","0.32","27.9","1.1","0.18","1.5","26.5","2.3","8.2","0.037","0.031","0.145","1200","1000","5.7","84","2.2","0.146","1.7"
"Junk Bay","JM4","1994-07-04","1","Bottom Water","0.7","0.005","3.4","0.04","0.48","0.31","0.31","25.3","1.4","0.15","1.5","31.5","1.7","7.9","0.036","0.032","0.141","3400","2400","3.3","47","1.9","0.139","1.7"
"Junk Bay","JM4","1994-08-03","1","Surface Water","0.8","0.008","3.4","0.05","0.34","0.2","0.19","28.9","1.5","0.48","1.8","23.4","2.3","8.5","0.02","0.009","0.135","160","120","7.8","115","8.5","0.05","1"
"Junk Bay","JM4","1994-08-03","1","Middle Water","4.2","0.014","4.2","0.06","0.62","0.47","0.29","27.9","11","0.69","1.8","25.3","8","8.3","0.024","0.01","0.138","1400","1000","7.2","106","15","0.14","1.2"
"Junk Bay","JM4","1994-08-03","1","Bottom Water","1.2","0.009","3.1","0.06","0.56","0.44","0.32","25.1","6.2","1.03","1.8","30.4","2.7","8","0.032","0.011","0.113","3200","2200","3.5","51","8.1","0.198","0.9"
"Junk Bay","JM4","1994-09-05","1","Surface Water","0.9","0.013","4.9","0.06","0.73","0.7","0.27","27.9","5.5","0.24","1","31.3","2","8","0.038","0.006","0.025","17000","12000","4.7","69","2.7","0.242","0.7"
"Junk Bay","JM4","1994-09-05","1","Middle Water","5.1","0.012","7.5","0.06","0.68","0.65","0.27","27.8","22","0.23","1","31.4","3.2","8","0.039","0.006","0.023","3700","2600","4.8","72","2.1","0.239","0.9"
"Junk Bay","JM4","1994-09-05","1","Bottom Water","4.6","0.012","5.3","0.07","0.69","0.66","0.25","27.8","20","0.21","1","31.4","3.1","8","0.038","0.005","0.022","3700","1900","4.8","70","2.3","0.226","1"
"Junk Bay","JM4","1994-10-03","1","Surface Water","0.8","0.019","5.1","0.08","0.59","0.54","0.35","27.5","5.8","0.71","1.5","31.9","3","8.1","0.051","0.02","0.034","1500","1000","5.8","88","3.3","0.3","0.3"
"Junk Bay","JM4","1994-10-03","1","Middle Water","1.6","0.02","6","0.08","0.59","0.54","0.36","27.4","9.3","0.72","1.5","32","2.7","8.1","0.05","0.016","0.037","3900","2400","5.5","83","3.2","0.305","0.4"
"Junk Bay","JM4","1994-10-03","1","Bottom Water","1.4","0.021","7.9","0.07","0.56","0.51","0.35","27.4","8.7","0.72","1.5","32","2.4","8.2","0.04","0.021","0.032","2900","2100","5.8","88","3.1","0.298","0.5"
"Junk Bay","JM4","1994-11-03","1","Surface Water","0.7","0.018","3","0.07","0.56","0.51","0.21","24.4","3.8","0.44","2","32.5","0.7","8.4","0.042","<0.002","0.044","90","60","5.6","81","1.4","0.168","0.5"
"Junk Bay","JM4","1994-11-03","1","Middle Water","0.8","0.017","3.2","0.08","0.52","0.48","0.2","24.3","4.8","0.46","2","32.5","0.8","8.5","0.038","0.011","0.031","390","320","5.3","76","1.3","0.153","0.5"
"Junk Bay","JM4","1994-11-03","1","Bottom Water","0.8","0.016","6","0.07","0.46","0.42","0.17","24.2","4.9","0.5","2","32.6","0.6","8.5","0.035","0.01","0.03","520","380","5.5","79","1.5","0.132","0.4"
"Junk Bay","JM4","1994-12-01","1","Surface Water","<0.5","0.011","2","0.06","0.49","0.45","0.3","23.2","2.4","0.77","2.5","32.7","1.1","8.1","0.046","0.009","0.031","680","470","6.5","92","2.6","0.257","0.5"
"Junk Bay","JM4","1994-12-01","1","Middle Water","0.6","0.01","1.8","0.06","0.45","0.41","0.27","23.1","3","0.71","2.5","32.8","1.8","8.1","0.04","0.008","0.029","2000","1400","6.2","87","1.7","0.231","0.5"
"Junk Bay","JM4","1994-12-01","1","Bottom Water","0.5","0.008","3.9","0.06","0.41","0.38","0.21","23.1","4","0.71","2.5","32.8","1.2","8.1","0.039","0.009","0.022","3500","2800","6.2","88","1.7","0.179","0.5"
"Junk Bay","JM4","1995-01-04","1","Surface Water","0.8","0.004","2.3","0.09","0.79","0.74","0.21","19.3","4.8","0.84","2","33.1","<0.2","7.9","0.042","0.021","0.029","70","50","5.9","78","0.7","0.16","0.5"
"Junk Bay","JM4","1995-01-04","1","Middle Water","0.7","0.005","2.7","0.1","0.91","0.86","0.25","19.2","4.1","0.82","2","33.2","<0.2","7.9","0.041","0.02","0.032","60","60","5.7","76","0.6","0.2","0.7"
"Junk Bay","JM4","1995-01-04","1","Bottom Water","0.9","0.004","3.3","0.09","0.88","0.83","0.21","19.2","4.4","0.78","2","33.2","0.6","8","0.04","0.02","0.028","120","80","5.8","77","<0.2","0.16","0.6"
"Junk Bay","JM4","1995-02-08","1","Surface Water","2.4","0.006","2.9","0.12","0.49","0.4","0.32","15.9","10","1","2.7","32.3","0.4","8.1","0.062","0.015","0.077","320","200","5.9","73","0.8","0.23","0.6"
"Junk Bay","JM4","1995-02-08","1","Middle Water","2.8","0.006","3.1","0.1","0.64","0.55","0.32","15.8","10","0.9","2.7","32.3","<0.2","8.1","0.057","0.015","0.075","1400","1300","5.9","72","1.6","0.23","0.8"
"Junk Bay","JM4","1995-02-08","1","Bottom Water","2.8","0.006","1.8","0.1","0.46","0.37","0.3","15.7","11","0.81","2.7","32.3","0.5","8.1","0.056","0.016","0.073","1800","1400","6.1","75","0.5","0.21","0.6"
"Junk Bay","JM4","1995-03-06","1","Surface Water","2.5","0.004","2.6","0.07","0.36","0.25","0.25","15.2","10","0.94","2.5","32","0.4","8.1","0.025","0.014","0.1","330","330","7.3","89","1.9","0.14","0.7"
"Junk Bay","JM4","1995-03-06","1","Middle Water","2.4","0.003","2.9","0.06","0.34","0.23","0.21","15.1","10","0.84","2.5","32.1","0.5","8.1","0.024","0.015","0.099","200","<100","7.7","93","0.7","0.1","0.6"
"Junk Bay","JM4","1995-03-06","1","Bottom Water","2.9","0.003","4.2","0.07","0.36","0.25","0.21","15.1","11","0.85","2.5","32.1","0.4","8.2","0.013","0.015","0.097","290","290","7.8","95","1.2","0.1","0.5"
"Junk Bay","JM4","1995-04-03","1","Surface Water","1.4","0.004","2.1","0.04","0.18","0.15","0.15","17.2","4.1","0.52","2.5","32.8","<0.2","8.1","0.028","0.006","0.021","400","270","7.7","98","0.6","0.12","0.3"
"Junk Bay","JM4","1995-04-03","1","Middle Water","N/A","0.003","2.2","N/A","N/A","N/A","0.11","17.1","N/A","0.53","2.5","32.9","<0.2","8.1","0.024","0.004","0.017","280","250","7.4","93","0.7","0.092","0.3"
"Junk Bay","JM4","1995-04-03","1","Bottom Water","<0.5","0.002","6.5","0.06","0.32","0.3","0.09","17.1","5.4","0.47","2.5","32.9","<0.2","8.1","0.029","0.004","0.014","320","230","7.5","96","0.5","0.073","0.3"
"Junk Bay","JM4","1995-05-01","1","Surface Water","0.8","0.005","2.6","0.07","0.4","0.37","0.2","22.3","4.8","0.39","2.2","32.9","<0.2","7.9","0.039","0.014","0.016","1300","1000","7.6","106","4.1","0.17","0.8"
"Junk Bay","JM4","1995-05-01","1","Middle Water","1","0.006","6.7","0.07","0.51","0.48","0.21","22.2","7.6","0.36","2.2","32.8","0.3","8","0.042","0.014","0.019","2000","1100","5.9","82","3.8","0.18","0.7"
"Junk Bay","JM4","1995-05-01","1","Bottom Water","4.3","0.004","8.1","0.07","0.37","0.35","0.13","21.8","38","0.39","2.2","33.2","0.7","8","0.029","0.011","0.005","1300","1100","6.1","84","3.9","0.11","0.5"
"Junk Bay","JM4","1995-06-05","1","Surface Water","1.1","0.008","0.7","0.12","0.6","0.55","0.24","27.2","3.3","0.28","2.2","33.1","7.1","7.9","0.039","0.013","0.04","100","70","5.8","88","8.3","0.19","1.8"
"Junk Bay","JM4","1995-06-05","1","Middle Water","1","0.008","2.3","0.06","0.49","0.45","0.24","26.5","4.3","0.32","2.2","33.6","3.6","7.9","0.037","0.01","0.028","1000","600","5.4","81","7.1","0.2","1.2"
"Junk Bay","JM4","1995-06-05","1","Bottom Water","1","0.003","7.2","0.11","0.39","0.38","0.09","25.8","6.9","0.57","2.2","34.2","0.7","8","0.034","0.005","0.007","60","140","5.2","78","2.3","0.075","0.8"
"Junk Bay","JM4","1995-07-03","1","Surface Water","0.8","0.007","2.9","0.09","0.52","0.42","0.29","24.1","2.8","0.86","3.6","31","1.7","8","0.046","0.027","0.077","46000","26000","4.4","62","1.2","0.19","0.6"
"Junk Bay","JM4","1995-07-03","1","Middle Water","1.1","0.006","3.1","0.08","0.59","0.48","0.29","22.8","3.2","0.85","3.6","33.3","1.4","8","0.041","0.028","0.079","32000","18000","4.5","63","0.7","0.18","0.5"
"Junk Bay","JM4","1995-07-03","1","Bottom Water","1.1","0.003","3.4","0.07","0.48","0.41","0.16","21.9","4","0.61","3.6","34.4","0.8","8","0.031","0.024","0.045","6300","2300","4.9","66","0.4","0.092","0.5"
"Junk Bay","JM4","1995-08-03","1","Surface Water","0.6","0.009","0.6","0.08","0.62","0.51","0.37","24.9","1.8","1.3","3.6","30.1","<0.2","7.9","0.048","0.017","0.097","6800","4500","5.1","74","1.1","0.26","0.7"
"Junk Bay","JM4","1995-08-03","1","Middle Water","0.5","0.007","0.7","0.07","0.85","0.77","0.28","24.7","2.5","2.8","3.6","31.6","<0.2","7.9","0.041","0.016","0.067","3400","2200","4.9","70","0.8","0.2","0.5"
