"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Mirs Bay","MM1","1997-07-04","1","Surface Water","2.4","0.038","3.1","0.1","1.02","0.78","0.62","27.4","10","5.1","1.9","23.8","9.5","8.3","0.06","0.014","0.23","24000","16000","7.6","109","7.4","0.38","1.7"
"Mirs Bay","MM1","1997-07-04","1","Middle Water","1.2","0.009","2.2","0.05","0.9","0.84","0.16","24.4","4.2","1.6","1.9","33","3.6","8.4","0.021","0.004","0.051","3300","1500","6.4","93","1","0.1","1"
"Mirs Bay","MM1","1997-07-04","1","Bottom Water","1.2","0.008","2.5","0.05","0.81","0.78","0.13","22.9","5.9","1.3","1.9","33.9","2.7","8.3","0.018","0.004","0.024","340","180","4.1","59","0.3","0.1","0.6"
"Mirs Bay","MM1","1997-09-25","1","Surface Water","1.8","0.008","18","0.09","0.78","0.74","0.14","27.1","4.7","0.26","1","27.8","6.5","8.2","0.015","0.003","0.033","1800","830","7.3","108","32","0.1","2.6"
"Mirs Bay","MM1","1997-09-25","1","Middle Water","2.2","0.011","2.5","0.08","0.7","0.67","0.15","26.7","6.3","0.25","1","27.7","5.6","8.3","0.019","0.004","0.024","2700","1300","6.3","92","25","0.12","1.4"
"Mirs Bay","MM1","1997-09-25","1","Bottom Water","3.3","0.014","2.4","0.08","0.73","0.71","0.18","27","25","0.99","1","28.4","4.1","8.2","0.029","0.002","0.018","130","100","4.5","67","1.4","0.16","0.6"
"Mirs Bay","MM1","1997-11-24","1","Surface Water","1.1","0.007","3.8","0.06","1.42","1.4","0.16","23","2.8","1.1","3.5","31.6","0.8","8.1","0.027","0.004","0.015","2800","2300","6.3","89","10","0.14","1.6"
"Mirs Bay","MM1","1997-11-24","1","Middle Water","1","0.007","4","0.05","1.22","1.2","0.15","23","2.9","0.97","3.5","31.7","1.8","8.2","0.031","0.003","0.016","2800","2400","6.3","88","8.2","0.13","1.2"
"Mirs Bay","MM1","1997-11-24","1","Bottom Water","0.9","0.007","19.9","0.06","1.22","1.2","0.15","23","2.7","1","3.5","31.7","2.5","8.1","0.031","0.002","0.016","4600","4400","6.1","86","7.6","0.13","1.3"
"Mirs Bay","MM1","1998-01-16","1","Surface Water","0.8","0.01","9.8","0.06","1.23","1.2","0.24","19","4","1","2.5","32.5","<0.2","8.2","0.025","0.002","0.024","860","570","6.6","87","4.7","0.21","0.7"
"Mirs Bay","MM1","1998-01-16","1","Middle Water","0.8","0.009","9.9","0.06","1.23","1.2","0.22","19.1","3.9","1","2.5","32.8","3.5","8.2","0.027","0.003","0.022","1300","780","6.5","86","2.8","0.19","0.8"
"Mirs Bay","MM1","1998-01-16","1","Bottom Water","0.9","0.01","10.6","0.06","1.02","1","0.22","19.6","4.4","0.94","2.5","33.1","5.1","8.2","0.029","0.003","0.021","990","610","6.5","87","2.1","0.2","0.9"
"Mirs Bay","MM1","1998-03-27","1","Surface Water","0.6","0.011","3.4","0.07","1.47","1.4","0.38","21.2","1.8","1.1","2.5","31.1","<0.2","8","0.044","0.006","0.061","64","44","7.1","96","4.3","0.31","0.7"
"Mirs Bay","MM1","1998-03-27","1","Middle Water","0.5","0.006","3.2","0.05","1.24","1.2","0.23","19.2","1.8","0.99","2.5","31.7","1.1","8.1","0.044","0.004","0.038","63","42","7.4","96","2.9","0.19","0.4"
"Mirs Bay","MM1","1998-03-27","1","Bottom Water","0.5","0.004","4.4","0.04","1.32","1.3","0.16","18.3","2","0.9","2.5","31.9","3.4","8.1","0.018","0.002","0.02","33","17","7.1","92","2","0.14","0.5"
"Mirs Bay","MM1","1998-05-18","1","Surface Water","6.8","0.004","4.1","0.11","1.3","1.3","0.06","28.7","17","0.39","1.7","29.3","4.3","8.1","0.006","<0.002","<0.002","1200","600","7.1","109","32","0.051","6.2"
"Mirs Bay","MM1","1998-05-18","1","Middle Water","2.4","0.003","4.2","0.08","1.1","1.1","0.04","28.5","5","0.34","1.7","29.6","5","8.1","0.009","<0.002","0.002","850","580","8.3","126","18","0.039","3.4"
"Mirs Bay","MM1","1998-05-18","1","Bottom Water","1","0.005","17.4","0.05","0.99","0.98","0.08","28","6","0.6","1.7","30","0.6","8.1","0.022","<0.002","0.004","82","50","6.1","92","5.2","0.076","0.8"
"Mirs Bay","MM1","1998-07-29","1","Surface Water","1.9","0.006","5","0.07","0.89","0.89","0.09","30","4.2","0.17","1.2","31.6","1.8","8","0.02","<0.002","<0.002","84","9","8.9","141","14","0.084","4.1"
"Mirs Bay","MM1","1998-07-29","1","Middle Water","1.6","0.001","4.6","0.08","0.75","0.74","0.03","27.8","4.6","0.2","1.2","32.2","6.3","8.1","0.016","<0.002","0.004","28","9","9.8","149","5.8","0.023","3.2"
"Mirs Bay","MM1","1998-07-29","1","Bottom Water","1.6","0.001","4.8","0.12","0.62","0.62","0.02","23.9","4.6","0.21","1.2","34.2","2.2","8.1","0.01","<0.002","<0.002","31","7","7.9","114","7.4","0.011","3.2"
"Mirs Bay","MM1","1998-09-23","1","Surface Water","0.5","0.002","2.3","0.03","0.74","0.73","0.03","29.1","1.1","0.13","2","30.4","0.4","8.2","0.006","<0.002","0.003","7","4","5.3","118","2","0.021","1.3"
"Mirs Bay","MM1","1998-09-23","1","Middle Water","0.9","0.004","2","0.04","0.84","0.84","0.04","29.2","4.4","0.32","2","30.4","3.1","8.2","0.012","<0.002","<0.002","69","51","5.4","119","4.8","0.039","1.5"
"Mirs Bay","MM1","1998-09-23","1","Bottom Water","0.6","0.003","3.4","0.03","0.84","0.84","0.04","28.3","1.6","0.26","2","31.4","1.2","8.2","0.008","<0.002","<0.002","110","93","3.7","82","4.6","0.037","1.4"
"Mirs Bay","MM1","1998-11-02","1","Surface Water","0.9","0.013","3","0.06","1.01","1","0.21","25.5","2.8","0.83","2.5","31.1","0.6","8.2","0.025","<0.002","0.011","11000","7100","7.6","159","5.8","0.2","2.5"
"Mirs Bay","MM1","1998-11-02","1","Middle Water","0.9","0.011","3.2","0.06","0.84","0.83","0.16","25.6","2.6","0.72","2.5","31.3","0.6","8.2","0.022","<0.002","0.008","2000","1700","5.5","116","5.2","0.15","2"
"Mirs Bay","MM1","1998-11-02","1","Bottom Water","0.7","0.009","3","0.06","0.8","0.79","0.14","25.6","2.6","0.71","2.5","31.4","1","8.2","0.02","<0.002","0.009","810","480","5.5","116","4.4","0.13","2.1"
"Mirs Bay","MM1","1999-01-08","1","Surface Water","1.8","0.007","3.4","0.04","0.59","0.57","0.11","18.1","2.5","0.16","1.5","30.7","7.7","8.4","0.003","0.003","0.012","180","160","8.5","108","10","0.099","2.8"
"Mirs Bay","MM1","1999-01-08","1","Middle Water","1.6","0.008","3.3","0.04","0.57","0.56","0.13","18","3","0.17","1.5","30.7","5.4","8.4","0.01","<0.002","0.01","460","360","9.1","116","13","0.12","2.9"
"Mirs Bay","MM1","1999-01-08","1","Bottom Water","1.8","0.009","4.6","0.04","0.45","0.44","0.15","17.9","4.8","0.21","1.5","30.7","3.1","8.4","0.011","0.003","0.011","5000","4000","8.8","112","6.1","0.14","1.3"
"Mirs Bay","MM1","1999-03-03","1","Surface Water","1.6","0.015","3.2","0.05","0.44","0.4","0.2","22.5","2.5","1.4","1.5","31.5","2.3","8.4","0.007","0.006","0.03","37","11","8.2","114","3.2","0.16","3.1"
"Mirs Bay","MM1","1999-03-03","1","Middle Water","1.6","0.013","3.9","0.04","0.49","0.46","0.2","20.1","2.8","1.4","1.5","31.9","2.5","8.4","0.028","0.002","0.029","67","32","8.6","115","2.6","0.17","3"
"Mirs Bay","MM1","1999-03-03","1","Bottom Water","1.4","0.005","3.5","0.02","0.33","0.32","0.08","19.5","3.4","1.3","1.5","32.2","<0.2","8.4","0.017","<0.002","0.004","280","140","7","93","3.7","0.072","1.9"
"Mirs Bay","MM1","1999-05-14","1","Surface Water","2.5","0.001","4.6","0.03","0.43","0.42","0.01","27","6","0.18","1.5","31.8","2.5","8.7","0.005","<0.002","0.003","20","13","10.4","157","18","<0.005","3.5"
"Mirs Bay","MM1","1999-05-14","1","Middle Water","2.4","0.001","4.9","0.04","0.45","0.44","0.01","26.3","4.6","0.25","1.5","32","3.7","8.7","0.01","<0.002","0.003","47","36","11.8","176","17","<0.005","4.4"
"Mirs Bay","MM1","1999-05-14","1","Bottom Water","3.4","0.001","5.8","0.06","0.56","0.55","0.01","24.1","9.2","0.57","1.5","32.9","8","8.3","0.015","<0.002","0.003","75","57","11.8","171","45","<0.005","2.7"
"Mirs Bay","MM1","1999-06-03","1","Surface Water","1.2","0.001","6.7","0.04","0.44","0.42","0.03","30.3","4.3","0.12","1","32.1","6.3","8.3","<0.002","0.005","0.014","18","3","9.7","155","9.6","0.012","2.5"
"Mirs Bay","MM1","1999-06-03","1","Bottom Water","1.1","0.001","9","<0.02","0.3","0.29","0.02","27.7","5.9","0.21","1","32.5","2","8.2","0.012","0.003","0.008","13","5","7","106","4.6","<0.005","0.9"
"Mirs Bay","MM1","1999-07-21","1","Surface Water","0.5","0.001","8.9","0.02","0.24","0.23","0.01","29.3","1","0.25","2.5","33","1.6","8.3","0.002","<0.002","0.003","2","<1","6.9","109","7.5","<0.005","2.5"
"Mirs Bay","MM1","1999-07-21","1","Middle Water","<0.5","0.001","8.7","0.02","0.36","0.36","0.01","28.7","<0.5","0.29","2.5","32.7","0.6","8.3","0.004","<0.002","<0.002","8","1","6.9","108","7.8","<0.005","2.4"
"Mirs Bay","MM1","1999-07-21","1","Bottom Water","0.9","0.001","12.1","0.03","0.34","0.34","0.01","24.3","1.2","0.84","2.5","34","2.2","7.9","0.01","<0.002","<0.002","29","14","5.6","81","7.6","<0.005","1.8"
"Mirs Bay","MM1","1999-08-11","1","Surface Water","2.6","0.011","7.1","0.07","0.47","0.46","0.05","30.4","5.8","0.55","1.5","29.1","8.8","8.7","0.01","0.002","0.005","140","66","6.9","108","28","0.044","2.8"
"Mirs Bay","MM1","1999-08-11","1","Middle Water","1.3","0.023","6.3","0.04","0.52","0.5","0.12","30.2","3.8","0.95","1.5","29.5","6.6","8.6","0.018","0.008","0.01","180","60","5.4","85","14","0.1","1.4"
"Mirs Bay","MM1","1999-08-11","1","Bottom Water","0.7","0.02","6.7","0.05","0.57","0.52","0.21","28.9","2.2","1.8","1.5","30.8","<0.2","8.4","0.038","0.03","0.024","34","11","1.3","20","3.6","0.16","0.4"
"Mirs Bay","MM1","1999-09-29","1","Surface Water","1","0.015","7.6","0.04","0.4","0.32","0.22","26.8","4.4","0.95","1.3","28.2","2.1","8.3","0.025","0.019","0.065","330","160","4.2","62","3.5","0.14","0.6"
"Mirs Bay","MM1","1999-09-29","1","Middle Water","2.3","0.008","9.1","0.04","0.3","0.22","0.17","26.3","12","0.95","1.3","30.2","0.7","8.3","0.022","0.02","0.058","480","130","4","59","1.1","0.091","0.4"
"Mirs Bay","MM1","1999-09-29","1","Bottom Water","1.2","0.009","9.1","0.03","0.29","0.22","0.17","26.2","6.6","0.97","1.3","30.3","1.6","8.3","0.014","0.019","0.055","180","68","4.5","66","0.5","0.094","0.3"
"Mirs Bay","MM1","1999-10-13","1","Surface Water","1.2","0.002","5.3","0.03","0.25","0.24","0.03","29.1","3.1","0.64","2","30.5","1.5","8.2","0.008","<0.002","0.009","300","100","8.6","133","5.1","0.021","0.5"
"Mirs Bay","MM1","1999-10-13","1","Middle Water","5.5","0.002","5.2","0.05","0.25","0.24","0.05","28.5","13","0.79","2","30.6","1.5","8.1","0.016","<0.002","0.01","290","76","9.3","143","5.9","0.034","0.3"
"Mirs Bay","MM1","1999-10-13","1","Bottom Water","2.5","0.001","6.8","0.04","0.24","0.23","0.03","28","8","0.87","2","30.8","2.6","8","0.013","<0.002","0.004","120","66","8.7","133","6.7","0.024","0.6"
"Mirs Bay","MM1","1999-11-19","1","Surface Water","1.2","0.008","5.5","0.05","0.45","0.41","0.25","23.6","2.8","0.24","3","31.2","1.5","8","0.022","0.009","0.034","77","44","5.4","77","3.4","0.21","1.3"
"Mirs Bay","MM1","1999-11-19","1","Middle Water","1.1","0.005","6.2","0.04","0.26","0.24","0.16","23.5","3.5","0.19","3","31.4","1.7","8","0.01","<0.002","0.02","80","96","6.3","89","1.9","0.14","0.9"
"Mirs Bay","MM1","1999-11-19","1","Bottom Water","1.2","0.004","7.7","0.04","0.22","0.2","0.14","23.6","4.8","0.29","3","31.6","2.3","8","0.017","0.002","0.019","110","61","6.3","89","1.5","0.12","0.7"
"Mirs Bay","MM1","1999-12-10","1","Surface Water","0.7","0.006","6.1","0.06","0.63","0.57","0.41","19.3","2.6","0.83","1.8","31.3","2.1","7.8","0.036","0.009","0.054","120","92","5.7","74","4.8","0.35","1.1"
"Mirs Bay","MM1","1999-12-10","1","Middle Water","0.8","0.005","6.1","0.06","0.63","0.57","0.39","18.9","2.5","0.81","1.8","31.3","1.7","7.8","0.025","0.007","0.05","260","150","5.9","77","4.5","0.33","0.9"
"Mirs Bay","MM1","1999-12-10","1","Bottom Water","0.6","0.005","6.4","0.05","0.55","0.5","0.35","19","3.3","0.84","1.8","31.4","1.2","7.7","0.031","0.007","0.044","190","100","6.4","83","3.2","0.3","0.7"
"Mirs Bay","MM1","2000-01-05","1","Surface Water","2","0.005","7.2","0.06","0.46","0.45","0.14","18.4","6.3","0.46","1.5","30.6","3.3","8.2","0.017","<0.002","0.011","250","140","8.2","105","2.4","0.13","3.5"
"Mirs Bay","MM1","2000-01-05","1","Middle Water","1.9","0.004","8.7","0.07","0.5","0.49","0.13","18","5.2","0.51","1.5","30.7","2.3","8.1","0.02","<0.002","0.012","120","63","8.6","109","1.3","0.12","3.3"
"Mirs Bay","MM1","2000-01-05","1","Bottom Water","7.8","0.003","29.1","0.07","0.7","0.69","0.12","18","64","0.61","1.5","30.7","7.2","8","0.016","0.002","0.011","250","160","8.6","109","<0.2","0.11","1.5"
"Mirs Bay","MM1","2000-02-25","1","Surface Water","1.3","0.006","7.9","0.06","0.55","0.5","0.36","16.8","6","0.89","2","31.1","<0.2","7.9","0.03","0.007","0.042","1700","1500","6.2","77","1.1","0.31","0.2"
"Mirs Bay","MM1","2000-02-25","1","Middle Water","1.2","0.006","8.1","0.06","0.53","0.49","0.33","16.8","4.9","0.85","2","31.1","<0.2","7.9","0.037","0.007","0.036","1700","1300","6.2","77","0.5","0.29","0.2"
"Mirs Bay","MM1","2000-02-25","1","Bottom Water","2.6","0.006","7.8","0.05","0.55","0.5","0.35","16.8","7","0.8","2","31.1","<0.2","7.9","0.028","0.007","0.038","1200","800","6.2","77","1","0.3","0.2"
"Mirs Bay","MM1","2000-03-15","1","Surface Water","0.5","0.004","5.3","0.04","0.45","0.4","0.18","18.3","1.2","1.3","3","30.7","3.7","8.1","0.007","0.008","0.039","150","100","6.6","84","3.7","0.13","0.9"
"Mirs Bay","MM1","2000-03-15","1","Middle Water","0.5","0.003","7.7","0.03","0.39","0.34","0.16","17.2","1.8","1.3","3","30.9","2.7","8","0.009","0.005","0.04","220","130","6.6","82","2.3","0.11","1.4"
"Mirs Bay","MM1","2000-03-15","1","Bottom Water","1.4","0.002","14.7","0.04","0.35","0.3","0.14","16.9","11","1.2","3","31","2.3","8","0.012","0.004","0.041","120","75","6.4","80","1","0.096","1.2"
"Mirs Bay","MM1","2000-04-13","1","Surface Water","1.9","0.004","6.1","0.06","0.35","0.32","0.13","20.9","3.2","0.28","2.1","29.9","4.2","8.1","0.003","0.005","0.028","3800","2800","7.2","96","20","0.1","2.5"
"Mirs Bay","MM1","2000-04-13","1","Middle Water","1.9","0.005","6.2","0.05","0.46","0.42","0.15","20.8","3.8","0.27","2.1","29.9","5.5","8.1","0.007","0.006","0.031","4400","3600","8.1","108","26","0.11","3.2"
"Mirs Bay","MM1","2000-04-13","1","Bottom Water","1","0.002","5.4","0.02","0.21","0.2","0.08","19.9","1.8","0.34","2.1","30.7","1.1","8.1","0.007","0.005","0.009","200","150","8.1","106","5.6","0.067","1.5"
"Mirs Bay","MM1","2000-05-05","1","Surface Water","3.8","0.02","7.6","0.09","0.67","0.66","0.13","26.5","5.4","0.83","1","26.4","6","8.6","0.012","0.004","0.007","43","12","10.5","153","47","0.12","5.4"
"Mirs Bay","MM1","2000-05-05","1","Middle Water","1.3","0.006","6.2","0.03","0.25","0.21","0.18","23.5","2.7","1","1","30","0.6","8","0.01","0.006","0.029","91","45","10","140","4.6","0.14","6"
"Mirs Bay","MM1","2000-05-05","1","Bottom Water","1.1","0.009","6.1","0.05","0.4","0.37","0.29","22.9","7","1.5","1","30.7","1.5","8","0.031","0.005","0.022","130","91","6.7","93","1.1","0.26","0.2"
"Mirs Bay","MM1","2000-06-07","1","Surface Water","1.7","0.002","5.9","0.04","0.27","0.26","0.03","29.5","3","0.1","2","31.2","2.3","8.2","0.008","<0.002","0.003","260","48","6.2","97","10","0.024","2.3"
"Mirs Bay","MM1","2000-06-07","1","Middle Water","1.8","0.006","5.7","0.04","0.26","0.23","0.09","28.7","3.4","0.83","2","31.4","2.2","8.2","0.016","0.016","0.009","160","55","6.8","105","6.6","0.069","1.7"
"Mirs Bay","MM1","2000-06-07","1","Bottom Water","1.8","0.007","8.9","0.05","0.39","0.34","0.17","25.9","7.2","1.6","2","32.9","1.1","8.1","0.028","0.029","0.016","16","3","4.8","71","2.1","0.12","0.6"
"Mirs Bay","MM1","2000-07-05","1","Surface Water","3.4","0.011","7.4","0.06","0.52","0.52","0.08","31.8","4.4","0.19","1","29.1","7.7","8.4","0.009","<0.002","<0.002","6300","2400","7.4","119","44","0.073","4.3"
"Mirs Bay","MM1","2000-07-05","1","Middle Water","1.2","0.003","5.5","0.02","0.22","0.22","0.03","30.5","2","0.18","1","30.1","1.8","8.3","0.011","<0.002","<0.002","420","51","9.3","146","8.8","0.03","1.6"
"Mirs Bay","MM1","2000-07-05","1","Bottom Water","0.8","0.003","6","<0.02","0.15","0.15","0.04","30.5","1.8","0.32","1","30.5","0.6","8.1","0.016","<0.002","<0.002","53","13","7.7","122","5.1","0.032","1.4"
"Mirs Bay","MM1","2000-08-03","1","Surface Water","1.1","0.006","5.4","0.04","0.26","0.24","0.14","26.5","1.7","0.59","1","32.1","<0.2","8","0.008","<0.002","0.017","6400","3800","5.7","85","9.3","0.12","1.4"
"Mirs Bay","MM1","2000-08-03","1","Middle Water","0.9","0.004","5.5","0.04","0.29","0.26","0.11","25.6","2.2","0.72","1","33.1","1.2","8","0.016","0.006","0.02","740","310","6","89","5.2","0.085","0.9"
"Mirs Bay","MM1","2000-08-03","1","Bottom Water","1.4","0.005","6.2","0.05","0.3","0.27","0.15","24.5","5.3","1.1","1","33.7","2.4","8","0.035","0.008","0.026","820","290","4.7","69","5.6","0.12","1"
"Mirs Bay","MM1","2000-09-06","1","Surface Water","2.4","0.015","14.7","0.05","0.43","0.43","0.07","30.7","4.8","0.15","1","28.2","1.3","8.6","0.004","<0.002","<0.002","190","110","9.2","143","19","0.066","4.3"
"Mirs Bay","MM1","2000-09-06","1","Middle Water","0.7","0.007","13.9","0.04","0.29","0.28","0.04","29","2.2","0.24","1","29.6","<0.2","8.6","0.01","0.003","0.002","1600","1200","8.9","137","3.2","0.039","3.2"
"Mirs Bay","MM1","2000-09-06","1","Bottom Water","1","0.004","14.7","0.04","0.24","0.24","0.06","27.5","3.2","0.26","1","30.7","<0.2","8.2","0.01","<0.002","0.002","280","200","6.3","94","2.4","0.052","3"
"Mirs Bay","MM1","2000-10-11","1","Surface Water","3.4","0.011","15.5","0.06","0.4","0.4","0.06","29","6.2","<0.05","1.5","31","5.3","8.6","0.01","<0.002","0.002","400","340","8.2","127","27","0.053","2.8"
"Mirs Bay","MM1","2000-10-11","1","Middle Water","2.7","0.012","15","0.06","0.44","0.44","0.06","29","7.1","0.1","1.5","31.2","2.3","8.6","0.004","<0.002","<0.002","1000","820","8.9","138","8.5","0.057","2.6"
"Mirs Bay","MM1","2000-10-11","1","Bottom Water","2.2","0.01","19.4","0.07","0.44","0.43","0.06","28.9","7.5","0.12","1.5","31.4","6.6","8.5","0.009","<0.002","0.003","1200","800","8.7","134","20","0.055","2.7"
"Mirs Bay","MM1","2000-11-10","1","Surface Water","0.7","0.014","8","0.1","0.9","0.81","0.49","24.1","2.4","1.3","2","30.9","5","7.9","0.044","0.022","0.063","760","190","5.6","80","5.1","0.4","1.9"
"Mirs Bay","MM1","2000-11-10","1","Middle Water","1.1","0.005","7.9","0.04","0.35","0.29","0.22","23.5","2.6","0.94","2","31.6","2.6","7.9","0.019","0.022","0.034","1500","660","5.9","83","5.1","0.16","1.2"
"Mirs Bay","MM1","2000-11-10","1","Bottom Water","0.6","0.004","7.8","0.04","0.39","0.34","0.17","23.5","4.7","0.9","2","32","1.4","7.9","0.011","0.022","0.029","590","290","5.9","83","3.2","0.12","0.7"
"Mirs Bay","MM1","2000-12-07","1","Surface Water","1.4","0.004","7.5","0.05","0.41","0.41","0.07","22.3","2.6","0.17","1","32","<0.2","8.2","0.002","<0.002","<0.002","230","94","8","111","21","0.066","3.6"
"Mirs Bay","MM1","2000-12-07","1","Middle Water","0.7","0.004","6.8","0.03","0.32","0.31","0.08","21.7","1.3","0.2","1","32.4","1","8.2","0.014","0.003","0.004","160","98","8.1","111","9.8","0.075","0.9"
"Mirs Bay","MM1","2000-12-07","1","Bottom Water","0.6","0.004","7.3","0.03","0.3","0.29","0.1","21.7","2.8","0.41","1","32.5","1","8.1","0.015","0.003","0.006","130","76","7.5","103","3.7","0.09","0.8"
"Mirs Bay","MM1","2001-01-09","1","Surface Water","1.1","0.016","5.9","0.07","0.57","0.54","0.29","20.4","1.8","0.17","1","31.2","2.1","8.3","0.032","<0.002","0.03","1200","540","8.3","110","10","0.26","1.3"
"Mirs Bay","MM1","2001-01-09","1","Middle Water","1.1","0.017","6.1","0.07","0.47","0.45","0.29","20.3","3.2","0.2","1","31.3","6.8","8.3","0.028","<0.002","0.02","550","230","8.7","116","3.6","0.27","1.1"
"Mirs Bay","MM1","2001-01-09","1","Bottom Water","0.9","0.007","7.3","0.04","0.25","0.24","0.13","19.9","2.8","0.18","1","31.5","10","8.3","0.016","<0.002","0.01","360","230","8.9","118","1.6","0.12","2.1"
"Mirs Bay","MM1","2001-02-07","1","Surface Water","0.8","0.022","9","0.07","0.71","0.6","0.56","18.8","2.9","1.1","2","30.8","<0.2","8.2","0.044","0.008","0.097","130","79","6.3","81","2.5","0.45","1.2"
"Mirs Bay","MM1","2001-02-07","1","Middle Water","0.9","0.011","8.3","0.05","0.43","0.37","0.27","16.8","2.1","0.85","2","31.8","<0.2","8.3","0.02","0.006","0.052","930","710","6","75","1.4","0.21","0.7"
"Mirs Bay","MM1","2001-02-07","1","Bottom Water","1","0.009","10.6","0.03","0.33","0.29","0.22","16.6","4.3","0.89","2","31.9","0.8","8.3","0.02","0.005","0.035","150","87","6.1","76","0.7","0.18","0.5"
"Mirs Bay","MM1","2001-03-15","1","Surface Water","0.8","0.007","8.5","0.08","0.62","0.58","0.36","20.1","3","1.2","2","31.6","<0.2","7.8","0.023","0.01","0.034","370","220","4.7","63","6.9","0.32","1.8"
"Mirs Bay","MM1","2001-03-15","1","Middle Water","0.7","0.007","11","0.07","0.49","0.44","0.36","18.5","2.3","1.3","2","31.9","<0.2","7.9","0.028","0.013","0.036","210","130","5.8","75","7.9","0.31","1.1"
"Mirs Bay","MM1","2001-03-15","1","Bottom Water","0.7","0.002","9.2","0.04","0.34","0.3","0.17","17.9","4.6","1.1","2","32.1","<0.2","7.8","0.011","0.016","0.021","110","63","5.3","68","2.2","0.13","0.9"
