"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Tolo Harbour and Channel","TM2","1987-09-02","1","Bottom Water","1.5","0.006","6.1","0.07","0.42","0.31","0.16","28.7","2","0.75","1.4","31.3","5.2","8.4","0.033","0.009","0.1","160","80","6.3","96","5.7","0.054","2.1"
"Tolo Harbour and Channel","TM2","1987-09-16","1","Surface Water","3","0.013","8.3","0.15","1.01","0.8","0.28","28.9","13","0.92","1.3","30.5","57","8.6","0.074","0.015","0.19","710","470","6.5","99","7.6","0.07","5.8"
"Tolo Harbour and Channel","TM2","1987-09-16","1","Bottom Water","0.5","0.013","11.5","0.07","0.84","0.75","0.18","28.8","3.5","0.48","1.3","31.2","17","8.5","0.04","0.016","0.074","280","210","5","76","14","0.085","3.9"
"Tolo Harbour and Channel","TM2","1987-09-30","1","Surface Water","1","0.004","14","0.19","1.22","1.1","0.13","27.1","4","0.25","1","29.9","19","8.6","0.041","0.048","0.067","2300","2300","7","105","81","0.019","6.8"
"Tolo Harbour and Channel","TM2","1987-09-30","1","Bottom Water","<0.5","0.004","8","0.16","0.82","0.81","0.03","27","1","0.38","1","30.5","14","8.6","0.027","0.004","0.002","2500","2000","6.2","92","82","0.024","5.9"
"Tolo Harbour and Channel","TM2","1987-10-14","1","Surface Water","6","0.007","12","0.24","1.06","0.97","0.16","28","12","0.38","0.7","30.2","16","8.3","0.071","0.015","0.074","1800","1800","7.8","120","49","0.075","6.1"
"Tolo Harbour and Channel","TM2","1987-10-28","1","Surface Water","2","0.016","8","0.17","1.03","0.77","0.56","24.2","3","1.5","1.7","29.2","4.9","8.1","0.12","0.016","0.24","2700","2100","5.2","73","4.6","0.3","2.6"
"Tolo Harbour and Channel","TM2","1987-10-28","1","Bottom Water","1","0.009","3.5","0.13","0.7","0.53","0.34","25.1","1.5","1.1","1.7","33.1","1.5","8.1","0.064","0.014","0.16","1200","800","4.2","61","2.5","0.17","1.1"
"Tolo Harbour and Channel","TM2","1987-11-11","1","Surface Water","2.5","0.014","5.2","0.2","1.18","0.88","0.46","24","3.5","1.3","1.5","31.1","6.2","8.3","0.12","0.031","0.27","5500","4700","5.9","85","9.5","0.16","3.2"
"Tolo Harbour and Channel","TM2","1987-11-11","1","Bottom Water","1.5","0.009","4.6","0.1","0.79","0.58","0.32","24.2","2","1","1.5","32.4","6","8.3","0.05","0.027","0.18","2500","2300","2.9","42","7.4","0.11","2.6"
"Tolo Harbour and Channel","TM2","1987-11-25","1","Surface Water","3","0.012","2.2","0.13","1.11","0.88","0.6","23.5","5","2","2.4","31.2","2.3","7.9","0.11","0.021","0.21","4000","2500","4.2","60","6.1","0.37","1.9"
"Tolo Harbour and Channel","TM2","1987-11-25","1","Bottom Water","1","0.009","1.6","0.12","0.84","0.62","0.48","23.5","2","1.3","2.4","32.5","2","8","0.083","0.02","0.2","1700","600000","4","58","5","0.26","0.9"
"Tolo Harbour and Channel","TM2","1987-12-09","1","Surface Water","5.5","0.013","3.6","0.21","2.08","1.1","1.35","16.6","9","1.9","N/A","29.1","2.1","8.2","0.14","0.031","0.95","230","160","7.6","94","18","0.37","2.8"
"Tolo Harbour and Channel","TM2","1987-12-23","1","Surface Water","4","0.005","5.5","0.1","1.03","0.96","0.17","17.1","7.5","0.24","2.2","31.8","5.8","8.3","0.03","0.009","0.059","4700","4600","8.5","108","16","0.1","3.8"
"Tolo Harbour and Channel","TM2","1987-12-23","1","Bottom Water","3","0.002","5","0.07","0.73","0.71","0.07","17.1","6","0.12","2.2","31.9","2.1","8.2","0.018","0.004","0.011","90","50","8.9","112","9.3","0.057","2.1"
"Tolo Harbour and Channel","TM2","1988-01-06","1","Surface Water","6.5","0.006","6.1","0.19","1.59","1","0.66","18","20","0.78","N/A","32.2","17","8.5","0.05","0.015","0.57","370","290","8.2","103","39","0.079","7.5"
"Tolo Harbour and Channel","TM2","1988-01-06","1","Bottom Water","1.5","0.004","3.2","0.06","0.73","0.67","0.15","18.5","6","1.1","N/A","33.8","3.5","8.3","0.023","0.007","0.055","150","150","7.2","91","9.5","0.091","2.9"
"Tolo Harbour and Channel","TM2","1988-01-20","1","Surface Water","5.5","0.011","2","0.16","1.07","0.74","0.56","18.5","12","2.1","N/A","30.4","0.2","8.2","0.13","0.018","0.31","2000","1700","6.4","91","2.5","0.23","1.8"
"Tolo Harbour and Channel","TM2","1988-01-20","1","Bottom Water","6","0.008","2","0.07","0.84","0.72","0.29","18.5","36","2","N/A","31","1.4","8.2","0.07","0.01","0.11","860","720","7","93","1","0.17","1.6"
"Tolo Harbour and Channel","TM2","1988-02-03","1","Surface Water","7","0.023","3","0.18","1.11","0.89","0.59","18.4","20","1.1","1","30.2","1.7","8.4","0.11","0.028","0.19","3300","2000","7","86","33","0.37","3"
"Tolo Harbour and Channel","TM2","1988-02-03","1","Bottom Water","7","0.006","3","0.08","0.87","0.79","0.15","18.7","17","0.6","1","31.1","2.5","8.4","0.018","0.01","0.068","130","130","7.3","93","31","0.075","2.7"
"Tolo Harbour and Channel","TM2","1988-02-15","1","Surface Water","3","0.011","4.9","0.4","1.68","1.4","0.5","18.5","7","1.9","N/A","29.8","0.5","8.3","0.15","0.028","0.25","3900","3700","8.4","109","2.7","0.22",">8.8"
"Tolo Harbour and Channel","TM2","1988-03-02","1","Surface Water","4.5","0.013","2.9","0.31","1.31","0.99","0.7","16.3","13","1.5","1.3","30.5","2.7","8.2","0.13","0.018","0.3","1700","1600","6.2","76","6.1","0.38","2.4"
"Tolo Harbour and Channel","TM2","1988-03-02","1","Bottom Water","2","0.009","2","0.18","0.87","0.58","0.58","16.3","3.5","1.5","1.3","30.7","1.8","8.1","0.1","0.015","0.27","800","600","6.2","76","5.9","0.29","1.3"
"Tolo Harbour and Channel","TM2","1988-03-16","1","Surface Water","10","0.001","4.6","0.08","0.87","0.85","0.06","16.3","25","1.5","2","31.9","4.5","8.2","0.019","<0.002","0.014","410","370","5.7","71","7.8","0.04","2.6"
"Tolo Harbour and Channel","TM2","1988-03-16","1","Bottom Water","9","0.001","3","0.08","0.8","0.79","0.06","16","18","1.5","2","32.1","3.2","8","0.019","<0.002","0.009","1900","1800","4.4","59","3.2","0.047","2"
"Tolo Harbour and Channel","TM2","1988-03-30","1","Surface Water","14","0.005","6.6","0.63","7.08","6.9","0.25","17.7","16","1.6","0.8","30","85","8.4","0.031","0.006","0.17","3400","3200","6.4","82","10","0.076","9.5"
"Tolo Harbour and Channel","TM2","1988-03-30","1","Bottom Water","15","0.007","9.8","0.48","4.12","3.9","0.36","17.7","17","1.7","0.8","30","72","8.3","0.06","0.006","0.21","3900","3500","6.2","80","33","0.14","8.2"
"Tolo Harbour and Channel","TM2","1988-04-13","1","Surface Water","1.5","0.009","3.2","0.09","1.14","1.1","0.42","18","2","2.2","N/A","27.8","0.2","7.9","0.07","<0.002","0.04","100","100","7.6","95","0.4","0.38","1.1"
"Tolo Harbour and Channel","TM2","1988-04-13","1","Bottom Water","6","0.028","14.5","0.44","3.59","3.4","0.58","17.2","6.5","2.8","N/A","31.4","25","8.5","0.26","<0.002","0.19","1200","1000","1.7","22","30","0.39","12.1"
"Tolo Harbour and Channel","TM2","1988-04-27","1","Surface Water","8.5","0.049","21.2","0.7","4.34","4.2","0.87","21","8.5","2.5","0.8","30.3","30","8.3","0.27","0.017","0.12","340","260","9.1","123","110","0.73","11"
"Tolo Harbour and Channel","TM2","1988-04-27","1","Bottom Water","1.5","0.009","3.9","0.12","0.96","0.86","0.35","19","1.5","2.6","0.8","31","<0.2","8.1","0.083","0.018","0.08","20","10","1.8","26","<0.2","0.25","1.1"
"Tolo Harbour and Channel","TM2","1988-05-11","1","Surface Water","8","0.002","9.7","0.29","1.75","1.7","0.06","24.3","9","<0.05","1.2","24.3","23","9","0.066","0.006","0.043","6700","6300","11.5","159","130","0.006","10.8"
"Tolo Harbour and Channel","TM2","1988-05-11","1","Bottom Water","5.5","0.012","8","0.16","1.31","1.3","0.08","23.6","7","<0.05","1.2","24.9","12","8.8","0.021","0.002","0.012","6700","6300","3.6","48","78","0.061","5.7"
"Tolo Harbour and Channel","TM2","1988-05-19","1","Surface Water","2","0.023","7.3","0.17","1.43","0.98","0.65","25.5","5","0.25","1.5","29.4","12","8.4","0.05","0.006","0.44","370","310","6","88","12","0.2","4"
"Tolo Harbour and Channel","TM2","1988-05-19","1","Bottom Water","1.5","0.017","4","0.11","0.74","0.66","0.28","25.1","2","0.38","1.5","30.5","8.9","8.3","0.048","0.004","0.076","170","150","2.3","33","1.5","0.2","1.8"
"Tolo Harbour and Channel","TM2","1988-05-25","1","Surface Water","2","0.01","2.8","0.08","0.77","0.74","0.28","24.8","2","0.89","2.7","31.9","2.2","8","0.05","0.003","0.026","240","220","2.5","37","3.8","0.25","1.5"
"Tolo Harbour and Channel","TM2","1988-05-25","1","Bottom Water","2","0.013","5.8","0.08","0.66","0.63","0.28","24.7","2","0.94","2.7","32","1.5","8.1","0.052","0.003","0.028","280","260","2.5","37","2.7","0.25","1.4"
"Tolo Harbour and Channel","TM2","1988-06-08","1","Surface Water","4","0.01","3.5","0.14","1.12","1.1","0.1","27.8","5","0.13","1","31.6","16","8.4","0.019","0.003","0.02","9400","9400","8.3","126","38","0.076","4"
"Tolo Harbour and Channel","TM2","1988-06-08","1","Bottom Water","3","0.006","2.9","0.07","0.58","0.55","0.08","26.8","4","0.22","1","31.8","8.8","8.4","0.019","0.002","0.027","960","890","4.3","60","19","0.051","3"
"Tolo Harbour and Channel","TM2","1988-06-22","1","Surface Water","1","0.001","2.4","0.04","0.62","0.61","0.04","28.5","1","0.46","1.8","32.7","2.1","8.1","0.009","<0.002","0.011","20","20","1.6","23","1.1","0.022","1.2"
"Tolo Harbour and Channel","TM2","1988-06-22","1","Bottom Water","0.5","0.002","2.2","0.04","0.65","0.64","0.04","28.1","0.5","0.51","1.8","32.8","2.8","8.1","0.01","<0.002","0.01","10","10","0.6","8","1.3","0.03","1.4"
"Tolo Harbour and Channel","TM2","1988-07-06","1","Surface Water","2","0.023","5.3","0.06","0.98","0.72","0.48","29","3","1.4","1.2","31.6","6.7","8.3","0.002","0.007","0.25","340","240","6.7","103","9.3","0.22","2.8"
"Tolo Harbour and Channel","TM2","1988-07-06","1","Bottom Water","1.5","0.003","3.2","0.03","0.44","0.41","0.07","27.9","2","0.74","1.2","32.2","6.5","8.2","0.003","0.002","0.032","40","30","1.4","21","4.6","0.032","1.8"
"Tolo Harbour and Channel","TM2","1988-07-20","1","Surface Water","2","0.002","6.4","0.09","0.53","0.42","0.2","25.5","3.5","2.1","0.8","30.9","2.1","7.6","0.054","0.008","0.098","3900","2200","2.2","33","2.4","0.09","1"
"Tolo Harbour and Channel","TM2","1988-07-20","1","Bottom Water","2","0.004","4.9","0.06","0.62","0.57","0.2","25","2.5","1.7","0.8","33.3","2.1","7.8","0.047","0.016","0.034","600","400","0.8","13","5.3","0.15","0.9"
"Tolo Harbour and Channel","TM2","1988-08-03","1","Surface Water","3.5","0.01","5.4","0.06","0.91","0.77","0.2","27.8","6","0.29","1.3","31.4","11","8.5","0.044","0.006","0.13","3000","2500","7.9","120","46","0.068","5.6"
"Tolo Harbour and Channel","TM2","1988-08-03","1","Bottom Water","2.5","0.009","3.7","0.02","0.41","0.41","0.07","27.3","4","<0.05","1.3","32.5","6.8","8.5","0.002","<0.002","<0.002","130","120","6.7","102","23","0.062","3"
"Tolo Harbour and Channel","TM2","1988-08-17","1","Surface Water","2","0.02","3.7","0.13","1.25","0.76","0.7","27.7","3","0.88","1.3","28.8","4.8","8.3","0.094","0.008","0.48","670","500","2.5","37","16","0.21","1.1"
"Tolo Harbour and Channel","TM2","1988-08-17","1","Bottom Water","2","0.019","3.7","0.11","1.13","0.72","0.62","27.5","2","0.81","1.3","30.5","3.6","8.3","0.063","0.007","0.4","390","390","1.4","20","14","0.21","0.7"
"Tolo Harbour and Channel","TM2","1988-09-02","1","Surface Water","0.5","0.007","4.7","0.02","0.51","0.48","0.15","27","1.5","1.3","N/A","32.6","3","8.1","0.02","0.005","0.027","N/A","N/A","2.7","42","2.1","0.12","0.4"
"Tolo Harbour and Channel","TM2","1988-09-02","1","Bottom Water","1","0.006","4.4","0.03","0.66","0.63","0.15","25.5","1.5","1.3","N/A","33.4","1.4","8.1","0.02","0.005","0.021","N/A","N/A","0.7","11","2.3","0.12","0.4"
"Tolo Harbour and Channel","TM2","1988-09-14","1","Surface Water","2","0.045","4.5","0.56","1.06","0.96","0.35","28","4","0.64","1.5","32","14","8.6","0.47","0.007","0.089","350","260","8.4","130","19","0.25","5"
"Tolo Harbour and Channel","TM2","1988-09-14","1","Bottom Water","3","0.001","5","0.13","0.63","0.62","0.01","28.8","5","0.15","1.5","32.3","4.5","8.8","0.092","0.002","0.003","110","70","9","142","22","0.005","5.2"
"Tolo Harbour and Channel","TM2","1988-09-28","1","Surface Water","2","0.004","5.5","0.16","0.9","0.82","0.1","26.4","4","0.65","0.9","24.3","11","8.8","0.032","0.009","0.07","900","900","9.6","137","51","0.018","6.1"
"Tolo Harbour and Channel","TM2","1988-09-28","1","Bottom Water","2","0.004","5","0.11","0.81","0.68","0.15","26.9","3","0.79","0.9","28.3","9.7","8.7","0.023","0.01","0.12","510","500","5.5","81","35","0.02","3.8"
"Tolo Harbour and Channel","TM2","1988-10-12","1","Surface Water","1.5","0.024","N/A","0.11","1.11","0.76","0.51","25.8","2","1.2","1.5","27.3","5.1","8.6","0.11","0.01","0.34","90","80","6.6","94","17","0.16","4.7"
"Tolo Harbour and Channel","TM2","1988-10-12","1","Bottom Water","2","0.025","N/A","0.09","0.82","0.57","0.4","25.7","3","1.1","1.5","29.5","2.7","8.6","0.07","0.009","0.24","190","140","3.9","50","5.7","0.15","2"
"Tolo Harbour and Channel","TM2","1988-10-31","1","Surface Water","3","0.02","1.9","0.21","1.64","1.4","0.89","19.7","5.5","1.3","1.2","28","2.5","8","0.17","0.025","0.21","600","500","5.4","70","6.9","0.65","1.9"
"Tolo Harbour and Channel","TM2","1988-10-31","1","Bottom Water","2","0.017","3.7","0.25","1.35","0.92","0.82","20.5","2","1","1.2","28.7","2.5","8.1","0.22","0.018","0.41","600","500","4.8","63","5.6","0.39","1.2"
"Tolo Harbour and Channel","TM2","1988-11-09","1","Surface Water","4.5","0.003","3.8","0.16","0.8","0.72","0.1","21.5","7","0.36","N/A","30.1","8.6","8.7","0.054","0.003","0.075","430","380","10.8","147","58","0.019","6.6"
"Tolo Harbour and Channel","TM2","1988-11-09","1","Middle Water","3.5","N/A","N/A","0.17","0.92","0.83","0.09","N/A","5.5","0.28","N/A","N/A","9.1","N/A","0.056","0.005","0.083","600","500","N/A","N/A","59","0.006","6.2"
"Tolo Harbour and Channel","TM2","1988-11-09","1","Bottom Water","3","0.001","4.4","0.13","0.73","0.73","0.01","21.4","4.5","0.26","N/A","31","2.5","8.8","0.03","0.002","<0.002","390","250","9.6","129","62","0.008","7.8"
"Tolo Harbour and Channel","TM2","1988-11-23","1","Surface Water","2","0.011","5.2","0.16","1.14","1","0.28","21.5","3","0.68","1","30.8","3.1","8.4","0.068","0.016","0.12","570","490","N/A","N/A","3.7","0.14","5.5"
"Tolo Harbour and Channel","TM2","1988-11-23","1","Bottom Water","1.5","0.006","3.3","0.07","0.59","0.5","0.23","21.3","2.5","0.61","1","31","3.8","8.1","0.026","0.007","0.084","1","1","N/A","N/A","4.7","0.14","1.6"
"Tolo Harbour and Channel","TM2","1988-12-07","1","Surface Water","2.5","0.002","3.2","0.27","1.3","0.76","0.56","18.1","4.5","1.3","0.5","30.7","7.1","8.6","0.14","0.009","0.53","1100","900","8.9","114","36","0.023","6.6"
"Tolo Harbour and Channel","TM2","1988-12-07","1","Bottom Water","2.5","0.002","2.2","0.08","0.54","0.48","0.09","18","4","0.24","0.5","30.8","11","8.5","0.017","0.004","0.054","70","40","8","102","26","0.032","3.3"
"Tolo Harbour and Channel","TM2","1988-12-20","1","Surface Water","2","N/A","8","0.2","1.61","1.6","0.02","17","4","0.31","0.5","N/A","8.1","9.1","0.03","<0.002","0.004","190","180","9.8","123","26","0.012","10.8"
"Tolo Harbour and Channel","TM2","1988-12-20","1","Bottom Water","1.5","N/A","3.5","0.05","0.52","0.52","0.01","17","2.5","0.21","0.5","N/A","2.1","8.6","0.01","<0.002","<0.002","40","40","7.2","89","7.6","0.006","2.2"
"Tolo Harbour and Channel","TM2","1989-01-04","1","Surface Water","1.5","0.027","4.3","0.17","1.13","0.82","0.6","16.6","2","1.2","0.8","29.2","9.7","8.6","0.11","0.01","0.3","1200","700","6.2","76","8.1","0.29","4.2"
"Tolo Harbour and Channel","TM2","1989-01-04","1","Bottom Water","1.5","0.025","5","0.17","0.99","0.67","0.59","16.6","2.5","1.3","0.8","30.5","7.9","8.6","0.11","0.01","0.31","1400","1200","4.3","52","13","0.27","3.2"
"Tolo Harbour and Channel","TM2","1989-01-18","1","Surface Water","2.5","0.016","3.1","0.18","1.28","0.91","0.78","15","3.5","2","2","29.2","1.5","8.3","0.09","0.024","0.35","420","360","6.5","78","14","0.41","2.8"
"Tolo Harbour and Channel","TM2","1989-01-18","1","Bottom Water","2.5","0.006","3.6","0.1","0.65","0.53","0.3","14.8","4.5","1.3","2","30.6","1.9","8.2","0.042","0.017","0.099","200","190","5.9","71","4.4","0.18","1.2"
"Tolo Harbour and Channel","TM2","1989-02-01","1","Surface Water","2.5","0.01","4.1","0.36","1.73","1.4","0.44","14.2","4","0.69","0.8","28.8","9.5","8.7","0.15","0.016","0.31","290","220","10.5","122","130","0.11","9.4"
"Tolo Harbour and Channel","TM2","1989-02-01","1","Bottom Water","2.5","0.008","4.3","0.21","1.29","0.93","0.49","14.2","4.5","0.52","0.8","28.8","7.4","8.5","0.12","0.015","0.34","470","330","10.5","122","19","0.13","5.4"
"Tolo Harbour and Channel","TM2","1989-02-15","1","Surface Water","3","0.001","10","0.17","0.93","0.93","0.01","14","4.5","2","1.2","30.2","6","8.8","0.039","<0.002","<0.002","320","290","11.1","129","120","<0.005","7.8"
"Tolo Harbour and Channel","TM2","1989-02-15","1","Bottom Water","1.5","0.002","7","0.06","0.31","0.3","0.04","13.9","2.5","1.5","1.2","30.7","3.1","8.6","0.018","0.002","0.007","180","180","10.2","119","23","0.027","2.3"
"Tolo Harbour and Channel","TM2","1989-03-01","1","Surface Water","3.5","0.001","5.8","0.19","1.03","0.64","0.4","16.7","6","1.6","1.5","30.4","6","8.5","0.14","0.01","0.38","640","550","9.7","119","51","0.005","3.8"
"Tolo Harbour and Channel","TM2","1989-03-01","1","Bottom Water","3.5","0.001","6.7","0.1","0.66","0.59","0.08","16.4","7","1.1","1.5","30.6","5.9","8.6","0.026","0.005","0.067","250","230","7","84","42","0.005","4.3"
"Tolo Harbour and Channel","TM2","1989-03-15","1","Surface Water","7","0.002","4.6","0.17","0.86","0.85","0.02","17.1","12","0.18","N/A","30.2","4.4","8.8","0.066","<0.002","0.003","250","190","9.6","120","41","0.011","6.2"
"Tolo Harbour and Channel","TM2","1989-03-15","1","Middle Water","6.5","0.003","4.8","0.13","0.8","0.8","0.02","17","11","<0.05","N/A","30.4","6.8","8.9","0.053","<0.002","0.002","220","200","9.4","119","45","0.017","6.4"
"Tolo Harbour and Channel","TM2","1989-03-15","1","Bottom Water","3.5","0.001","2.9","0.08","0.56","0.56","0.02","15.7","6","0.73","N/A","31.3","2.6","8.5","0.023","<0.002","0.002","40","40","4.8","59","10","0.011","3.6"
"Tolo Harbour and Channel","TM2","1989-03-29","1","Surface Water","1","0.012","5.7","0.16","1.18","1.1","0.15","17.5","2","0.15","1.5","29.4","4.3","8.9","0.079","0.012","0.071","360","310","9.4","118","82","0.071","7.2"
"Tolo Harbour and Channel","TM2","1989-03-29","1","Bottom Water","1","0.01","4.5","0.12","0.87","0.87","0.08","17.4","1.5","0.5","1.5","30.9","5.3","8.8","0.07","<0.002","0.002","100","90","9","115","20","0.073","6.5"
"Tolo Harbour and Channel","TM2","1989-04-12","1","Surface Water","0.5","0.007","3.7","0.12","0.93","0.63","0.5","19.1","1","2.1","1.8","29.8","0.9","8.1","0.11","0.036","0.26","570","510","5.3","69","5.6","0.2","2.2"
"Tolo Harbour and Channel","TM2","1989-04-12","1","Middle Water","1","0.008","3.7","0.18","0.97","0.67","0.52","19.5","1","3.9","1.8","30.4","1.2","8.1","0.12","0.036","0.26","440","380","5.7","74","5.7","0.22","1.7"
"Tolo Harbour and Channel","TM2","1989-04-12","1","Bottom Water","1.5","0.008","3.4","0.16","0.87","0.57","0.52","19.6","1.5","2.6","1.8","30.6","1.7","8.1","0.15","0.036","0.26","490","490","5.1","66","7.6","0.22","1.7"
"Tolo Harbour and Channel","TM2","1989-04-26","1","Surface Water","1","0.002","8.4","0.15","0.72","0.61","0.12","21.1","3","<0.05","1","28.2","11","8.7","0.039","0.009","0.099","10","10","7.4","98","43","0.015","3.9"
"Tolo Harbour and Channel","TM2","1989-04-26","1","Bottom Water","1.5","0.01","6.4","0.08","0.48","0.42","0.24","20.6","5.5","1","1","30.6","4.6","8.3","0.05","0.024","0.032","260","210","3.7","49","1.3","0.18","1.3"
"Tolo Harbour and Channel","TM2","1989-05-11","1","Surface Water","2","N/A","5","0.13","0.74","0.59","0.19","22.6","3","0.15","1.5","N/A","1.8","8.4","0.07","0.011","0.14","N/A","N/A","4","57","13","0.04","3.4"
"Tolo Harbour and Channel","TM2","1989-05-11","1","Middle Water","1.5","N/A","5","0.19","0.91","0.53","0.42","21.8","1.5","0.51","1.5","N/A","2.7","8.4","0.16","0.015","0.36","N/A","N/A","3.3","46","16","0.048","3.1"
